t,4,p,3,s,0
t,8,p,3,s,0
t,14,p,3,s,0
t,20,p,3,s,0
t,26,p,3,s,0
t,31,p,4,s,0
t,37,p,9,s,50
t,43,p,16,s,50
t,49,p,27,s,50
t,54,p,35,s,1250
t,60,p,46,s,1250
t,66,p,58,s,1250
t,72,p,68,s,1850
t,78,p,82,s,1850
t,82,p,89,s,1850
t,88,p,102,s,1850
t,93,p,112,s,2000
t,99,p,124,s,2000
t,105,p,137,s,2000
t,110,p,146,s,2000
t,117,p,159,s,2000
t,122,p,171,s,2000
t,128,p,181,s,2000
t,133,p,193,s,1950
t,138,p,203,s,1950
t,144,p,215,s,1950
t,149,p,226,s,1950
t,155,p,238,s,2050
t,161,p,251,s,2050
t,166,p,261,s,2050
t,172,p,273,s,2050
t,178,p,284,s,2050
t,183,p,294,s,2050
t,189,p,308,s,2050
t,194,p,317,s,1950
t,199,p,327,s,1950
t,205,p,339,s,1950
t,210,p,349,s,1950
t,216,p,361,s,1950
t,222,p,373,s,1950
t,271,p,471,s,1950
t,276,p,481,s,1950
t,282,p,494,s,1950
t,288,p,506,s,1950
t,294,p,518,s,2050
t,299,p,528,s,2050
t,305,p,540,s,2050
t,311,p,552,s,2000
t,316,p,561,s,2000
t,321,p,574,s,2000
t,327,p,586,s,2000
t,332,p,596,s,2000
t,337,p,606,s,2000
t,342,p,616,s,2000
t,349,p,631,s,2050
t,353,p,641,s,2050
t,359,p,653,s,2050
t,365,p,665,s,2050
t,371,p,676,s,1950
t,377,p,685,s,1950
t,382,p,695,s,1950
t,388,p,707,s,1950
t,393,p,717,s,1950
t,399,p,729,s,1950
t,405,p,742,s,1950
t,410,p,754,s,2050
t,417,p,766,s,2050
t,421,p,776,s,2050
t,427,p,788,s,2050
t,432,p,798,s,2000
t,438,p,810,s,2000
t,444,p,821,s,2000
t,450,p,833,s,1950
t,456,p,845,s,1950
t,462,p,857,s,1950
t,467,p,867,s,1950
t,472,p,879,s,2000
t,478,p,891,s,2000
t,484,p,903,s,2000
t,490,p,915,s,2000
t,495,p,925,s,2000
t,501,p,937,s,2000
t,507,p,949,s,2050
t,513,p,961,s,2050
t,519,p,973,s,2050
t,524,p,983,s,2050
t,530,p,995,s,1950
t,535,p,1005,s,1950
t,540,p,1014,s,1950
t,545,p,1024,s,1950
t,551,p,1036,s,1950
t,556,p,1046,s,1950
t,561,p,1056,s,1950
t,567,p,1067,s,2000
t,572,p,1077,s,2000
t,578,p,1089,s,2000
t,583,p,1100,s,2000
t,588,p,1112,s,2000
t,594,p,1124,s,2000
t,599,p,1135,s,2000
t,605,p,1147,s,2050
t,611,p,1159,s,2050
t,617,p,1173,s,2050
t,622,p,1183,s,2050
t,628,p,1193,s,2000
t,634,p,1206,s,2000
t,639,p,1216,s,2000
t,645,p,1226,s,2000
t,651,p,1238,s,1950
t,656,p,1251,s,1950
t,661,p,1261,s,1950
t,666,p,1272,s,2050
t,672,p,1284,s,2050
t,677,p,1294,s,2050
t,682,p,1305,s,2050
t,687,p,1316,s,2100
t,694,p,1329,s,2100
t,700,p,1341,s,2100
t,704,p,1348,s,1950
t,709,p,1358,s,1950
t,715,p,1370,s,1950
t,720,p,1382,s,1950
t,726,p,1392,s,2000
t,732,p,1404,s,2000
t,737,p,1416,s,2000
t,743,p,1428,s,2000
t,749,p,1440,s,2000
t,754,p,1451,s,2000
t,759,p,1461,s,2000
t,765,p,1474,s,2100
t,771,p,1485,s,2100
t,776,p,1494,s,2100
t,781,p,1504,s,2100
t,786,p,1514,s,1900
t,792,p,1526,s,1900
t,797,p,1536,s,1900
t,802,p,1548,s,1900
t,808,p,1558,s,2000
t,813,p,1568,s,2000
t,819,p,1582,s,2000
t,825,p,1592,s,2000
t,830,p,1602,s,2000
t,835,p,1614,s,2000
t,840,p,1624,s,2000
t,846,p,1636,s,2000
t,851,p,1646,s,2000
t,856,p,1656,s,2000
t,901,p,1748,s,2050
t,907,p,1759,s,1950
t,914,p,1771,s,1950
t,919,p,1781,s,1950
t,924,p,1794,s,1950
t,931,p,1808,s,1950
t,937,p,1821,s,1950
t,942,p,1831,s,2100
t,950,p,1847,s,2100
t,955,p,1858,s,2100
t,960,p,1869,s,2100
t,967,p,1880,s,2000
t,972,p,1890,s,2000
t,977,p,1900,s,2000
t,982,p,1912,s,1950
t,987,p,1922,s,1950
t,992,p,1932,s,1950
t,998,p,1944,s,1950
t,1004,p,1956,s,2000
t,1010,p,1966,s,2000
t,1015,p,1977,s,2000
t,1020,p,1989,s,2000
t,1026,p,2001,s,2050
t,1031,p,2011,s,2050
t,1036,p,2021,s,2050
t,1041,p,2031,s,1950
t,1046,p,2041,s,1950
t,1052,p,2053,s,1950
t,1057,p,2062,s,1950
t,1062,p,2074,s,2000
t,1068,p,2086,s,2000
t,1073,p,2096,s,2000
t,1078,p,2105,s,2000
t,1083,p,2115,s,1950
t,1089,p,2125,s,1950
t,1094,p,2137,s,1950
t,1100,p,2147,s,2000
t,1106,p,2162,s,2000
t,1111,p,2172,s,2000
t,1116,p,2182,s,2000
t,1121,p,2192,s,2100
t,1126,p,2203,s,2100
t,1131,p,2212,s,2100
t,1137,p,2224,s,2100
t,1142,p,2234,s,1950
t,1148,p,2246,s,1950
t,1153,p,2256,s,1950
t,1158,p,2268,s,1950
t,1164,p,2277,s,2000
t,1169,p,2287,s,2000
t,1175,p,2301,s,2000
t,1180,p,2312,s,2000
t,1185,p,2322,s,2000
t,1191,p,2334,s,2000
t,1197,p,2346,s,2000
t,1202,p,2356,s,2000
t,1208,p,2368,s,2000
t,1213,p,2378,s,2000
t,1219,p,2389,s,1950
t,1224,p,2401,s,1950
t,1230,p,2411,s,1950
t,1235,p,2421,s,1950
t,1241,p,2433,s,1950
t,1246,p,2444,s,1950
t,1251,p,2454,s,1950
t,1258,p,2466,s,1950
t,1263,p,2478,s,2000
t,1268,p,2488,s,2000
t,1273,p,2498,s,2000
t,1279,p,2508,s,2000
t,1284,p,2520,s,2000
t,1289,p,2530,s,2000
t,1295,p,2542,s,2000
t,1300,p,2552,s,2000
t,1305,p,2564,s,2000
t,1311,p,2575,s,2000
t,1316,p,2585,s,2000
t,1321,p,2596,s,2050
t,1327,p,2608,s,2050
t,1332,p,2616,s,2050
t,1337,p,2626,s,2050
t,1342,p,2636,s,1950
t,1347,p,2648,s,1950
t,1352,p,2658,s,1950
t,1357,p,2668,s,2000
t,1363,p,2681,s,2000
t,1368,p,2691,s,2000
t,1374,p,2704,s,2000
t,1380,p,2716,s,2100
t,1385,p,2726,s,2100
t,1391,p,2739,s,2100
t,1396,p,2749,s,2100
t,1401,p,2759,s,2050
t,1406,p,2771,s,2050
t,1413,p,2783,s,2050
t,1417,p,2790,s,2000
t,1422,p,2800,s,2000
t,1427,p,2812,s,2000
t,1433,p,2824,s,2000
t,1439,p,2834,s,1900
t,1444,p,2846,s,1900
t,1449,p,2856,s,1900
t,1456,p,2870,s,1900
t,1461,p,2881,s,2050
t,1466,p,2891,s,2050
t,1472,p,2903,s,2050
t,1477,p,2915,s,2050
t,1483,p,2925,s,2050
t,1488,p,2937,s,2050
t,1493,p,2946,s,2050
t,1499,p,2956,s,1950
t,1505,p,2968,s,1950
t,1510,p,2980,s,1950
t,1516,p,2989,s,2000
t,1521,p,3002,s,2000
t,1527,p,3012,s,2000
t,1532,p,3024,s,2000
t,1537,p,3034,s,2000
t,1543,p,3046,s,2000
t,1548,p,3057,s,2000
t,1554,p,3069,s,2000
t,1559,p,3078,s,2000
t,1565,p,3090,s,2000
t,1570,p,3100,s,2000
t,1575,p,3110,s,2000
t,1580,p,3122,s,2000
t,1586,p,3132,s,2000
t,1591,p,3144,s,2000
t,1596,p,3154,s,2000
t,1601,p,3164,s,2000
t,1607,p,3174,s,2000
t,1612,p,3185,s,2000
t,1617,p,3196,s,1950
t,1623,p,3208,s,1950
t,1628,p,3218,s,1950
t,1633,p,3228,s,2050
t,1639,p,3240,s,2050
t,1644,p,3250,s,2050
t,1649,p,3262,s,2050
t,1656,p,3274,s,2000
t,1661,p,3285,s,2000
t,1666,p,3297,s,2000
t,1672,p,3307,s,2000
t,1677,p,3319,s,2050
t,1685,p,3332,s,2050
t,1689,p,3341,s,2050
t,1695,p,3353,s,1900
t,1701,p,3364,s,1900
t,1706,p,3376,s,1900
t,1711,p,3386,s,1900
t,1717,p,3398,s,2050
t,1722,p,3409,s,2050
t,1728,p,3421,s,2050
t,1733,p,3431,s,2050
t,1739,p,3444,s,2050
t,1744,p,3454,s,2050
t,1750,p,3466,s,2050
t,1755,p,3477,s,2050
t,1761,p,3487,s,2050
t,1767,p,3498,s,2050
t,1772,p,3508,s,1900
t,1777,p,3521,s,1900
t,1783,p,3533,s,1900
t,1788,p,3543,s,1900
t,1794,p,3553,s,2050
t,1799,p,3565,s,2050
t,1806,p,3577,s,2050
t,1810,p,3587,s,2050
t,1815,p,3597,s,2000
t,1821,p,3611,s,2000
t,1827,p,3621,s,2000
t,1833,p,3633,s,2000
t,1838,p,3643,s,2000
t,1843,p,3655,s,2000
t,1849,p,3665,s,2000
t,1854,p,3674,s,1950
t,1859,p,3686,s,1950
t,1865,p,3696,s,1950
t,1870,p,3708,s,1950
t,1875,p,3718,s,2000
t,1881,p,3728,s,2000
t,1886,p,3740,s,2000
t,1892,p,3753,s,2050
t,1898,p,3765,s,2050
t,1903,p,3775,s,2050
t,1909,p,3787,s,2050
t,1914,p,3797,s,2000
t,1919,p,3807,s,2000
t,1924,p,3819,s,2000
t,1930,p,3829,s,2000
t,1936,p,3840,s,1950
t,1940,p,3849,s,1950
t,1946,p,3860,s,1950
t,1951,p,3872,s,2000
t,1956,p,3881,s,2000
t,1962,p,3894,s,2000
t,1967,p,3904,s,2000
t,1973,p,3916,s,2000
t,1979,p,3928,s,2000
t,1985,p,3941,s,2000
t,1991,p,3953,s,2050
t,1995,p,3960,s,2050
t,2000,p,3972,s,2050
t,2007,p,3984,s,2050
t,2012,p,3994,s,1950
t,2017,p,4006,s,1950
t,2024,p,4018,s,1950
t,2028,p,4028,s,1950
t,2033,p,4037,s,2000
t,2038,p,4047,s,2000
t,2045,p,4060,s,2000
t,2051,p,4070,s,1900
t,2056,p,4075,s,1900
t,2062,p,4083,s,1900
t,2067,p,4086,s,1900
t,2072,p,4088,s,1100
t,2078,p,4090,s,1100
t,2084,p,4091,s,1100
t,2091,p,4092,s,250
t,2097,p,4092,s,250
t,2103,p,4092,s,250
t,2109,p,4090,s,0
t,2115,p,4086,s,0
t,2119,p,4082,s,0
t,2124,p,4074,s,0
t,2130,p,4067,s,-1000
t,2135,p,4056,s,-1000
t,2140,p,4048,s,-1000
t,2145,p,4038,s,-1000
t,2151,p,4026,s,-1750
t,2156,p,4017,s,-1750
t,2163,p,4003,s,-1750
t,2167,p,3995,s,-1750
t,2172,p,3985,s,-1950
t,2177,p,3973,s,-1950
t,2183,p,3963,s,-1950
t,2188,p,3951,s,-2000
t,2194,p,3940,s,-2000
t,2199,p,3930,s,-2000
t,2204,p,3918,s,-2000
t,2210,p,3908,s,-2050
t,2215,p,3896,s,-2050
t,2220,p,3886,s,-2050
t,2266,p,3794,s,-1950
t,2271,p,3781,s,-2050
t,2277,p,3772,s,-2050
t,2282,p,3759,s,-2050
t,2288,p,3749,s,-2050
t,2293,p,3737,s,-2050
t,2299,p,3725,s,-2050
t,2305,p,3715,s,-2050
t,2310,p,3703,s,-2000
t,2315,p,3694,s,-2000
t,2321,p,3681,s,-2000
t,2326,p,3672,s,-1950
t,2332,p,3659,s,-1950
t,2337,p,3650,s,-1950
t,2342,p,3638,s,-1950
t,2348,p,3628,s,-2000
t,2353,p,3618,s,-2000
t,2358,p,3605,s,-2000
t,2363,p,3594,s,-2000
t,2369,p,3584,s,-2100
t,2374,p,3572,s,-2100
t,2380,p,3562,s,-2100
t,2386,p,3549,s,-1950
t,2390,p,3541,s,-1950
t,2395,p,3531,s,-1950
t,2401,p,3519,s,-1950
t,2406,p,3510,s,-1950
t,2411,p,3500,s,-1950
t,2417,p,3488,s,-1950
t,2422,p,3478,s,-1950
t,2428,p,3465,s,-2000
t,2433,p,3453,s,-2000
t,2439,p,3443,s,-2000
t,2444,p,3430,s,-2100
t,2449,p,3421,s,-2100
t,2455,p,3409,s,-2100
t,2461,p,3398,s,-2100
t,2466,p,3387,s,-1950
t,2471,p,3378,s,-1950
t,2476,p,3368,s,-1950
t,2482,p,3358,s,-1950
t,2487,p,3346,s,-1950
t,2492,p,3337,s,-1950
t,2497,p,3325,s,-1950
t,2503,p,3315,s,-1950
t,2508,p,3304,s,-2000
t,2514,p,3292,s,-2000
t,2519,p,3282,s,-2000
t,2525,p,3269,s,-2000
t,2530,p,3257,s,-2000
t,2536,p,3247,s,-2000
t,2541,p,3235,s,-2000
t,2547,p,3225,s,-2050
t,2552,p,3214,s,-2050
t,2558,p,3203,s,-2050
t,2563,p,3192,s,-2000
t,2568,p,3182,s,-2000
t,2574,p,3170,s,-2000
t,2579,p,3160,s,-2000
t,2585,p,3148,s,-1950
t,2590,p,3136,s,-1950
t,2596,p,3126,s,-1950
t,2601,p,3116,s,-1950
t,2606,p,3104,s,-2000
t,2611,p,3094,s,-2000
t,2617,p,3082,s,-2000
t,2623,p,3072,s,-2000
