t,6,p,0,s,0
t,105,p,0,s,0
t,206,p,287,s,4650
t,307,p,395,s,0
t,408,p,679,s,4900
t,508,p,790,s,0
t,609,p,1070,s,4850
t,709,p,1178,s,50
t,810,p,1458,s,4750
t,912,p,1570,s,50
t,1011,p,1852,s,4700
t,1111,p,1960,s,50
t,1211,p,2246,s,4750
t,1312,p,2357,s,0
t,1412,p,2634,s,4950
t,1513,p,2743,s,0
t,1615,p,3036,s,4950
t,1717,p,3141,s,0
t,1817,p,3432,s,4900
t,1916,p,3531,s,0
t,2016,p,3817,s,4950
t,2117,p,3926,s,0
t,2217,p,114,s,4750
t,2319,p,225,s,0
t,2419,p,510,s,4750
t,2520,p,620,s,0
t,2619,p,898,s,4950
t,2720,p,1010,s,50
t,2821,p,1296,s,5000
t,2923,p,1404,s,50
t,3023,p,1692,s,4900
t,3124,p,1799,s,0
t,3224,p,2091,s,4800
t,3325,p,2195,s,50
t,3424,p,2481,s,4700
t,3526,p,2590,s,50
t,3628,p,2880,s,5050
t,3728,p,2979,s,0
t,3826,p,3269,s,5050
t,3929,p,3381,s,0
t,4028,p,3670,s,4900
t,4129,p,3775,s,50
t,4228,p,4054,s,4850
t,4331,p,69,s,50
t,4431,p,360,s,4700
t,4530,p,464,s,0
t,4632,p,754,s,4650
t,4732,p,855,s,50
t,4833,p,1148,s,4600
t,4933,p,1250,s,0
t,5036,p,1550,s,4900
t,5133,p,1643,s,0
t,5237,p,1944,s,4900
t,5336,p,2044,s,0
t,5439,p,2342,s,5000
t,5536,p,2440,s,50
t,5640,p,2735,s,4850
t,5737,p,2830,s,0
t,5841,p,3130,s,4700
t,5942,p,3229,s,0
t,6043,p,3527,s,5000
t,6141,p,3625,s,0
t,6241,p,3911,s,4950
t,6343,p,4015,s,50
t,6445,p,215,s,5000
t,6543,p,320,s,0
t,6643,p,603,s,4850
t,6744,p,708,s,0
t,6844,p,994,s,4750
t,6945,p,1104,s,0
t,7045,p,1395,s,4500
t,7148,p,1499,s,50
t,7246,p,1784,s,5000
t,7349,p,1894,s,50
t,7447,p,2177,s,4950
t,7549,p,2288,s,0
t,7647,p,2575,s,4950
t,7751,p,2684,s,0
t,7849,p,2969,s,4700
t,7950,p,3079,s,0
t,8050,p,3365,s,4700
t,8151,p,3474,s,0
t,8252,p,3764,s,5000
t,8355,p,3870,s,0
t,8454,p,58,s,4950
t,8556,p,164,s,0
t,8654,p,450,s,4900
t,8755,p,558,s,0
t,8856,p,842,s,4800
t,8956,p,947,s,50
t,9056,p,1228,s,4800
t,9157,p,1340,s,0
t,9257,p,1628,s,4750
t,9358,p,1734,s,0
t,9458,p,2014,s,5050
t,9558,p,2123,s,50
t,9660,p,2412,s,4950
t,9760,p,2517,s,50
t,9862,p,2814,s,4950
t,9959,p,2909,s,0
t,10060,p,3193,s,4900
t,10160,p,3304,s,0
t,10261,p,3589,s,4900
t,10361,p,3698,s,0
t,10464,p,3988,s,4600
t,10562,p,4089,s,0
t,10665,p,288,s,5050
t,10763,p,383,s,0
t,10864,p,669,s,5050
t,10966,p,778,s,0
t,11065,p,1062,s,5000
t,11168,p,1166,s,0
t,11268,p,1464,s,4900
t,11369,p,1563,s,0
t,11467,p,1849,s,4700
t,11570,p,1953,s,0
t,11668,p,2240,s,4700
t,11768,p,2348,s,0
t,11869,p,2637,s,5050
t,11969,p,2741,s,0
t,12070,p,3029,s,5000
t,12173,p,3138,s,0
t,12271,p,3424,s,4850
t,12374,p,3533,s,0
t,12473,p,3819,s,4850
t,12575,p,3928,s,0
t,12672,p,112,s,4850
t,12775,p,223,s,0
t,12876,p,514,s,4800
t,12975,p,617,s,0
t,13075,p,902,s,5000
t,13178,p,1012,s,50
t,13278,p,1308,s,4950
t,13376,p,1404,s,0
t,13476,p,1686,s,5100
t,13576,p,1798,s,0
t,13678,p,2088,s,4950
t,13778,p,2188,s,0
t,13880,p,2483,s,4850
t,13978,p,2583,s,0
t,14080,p,2876,s,4650
t,14178,p,2976,s,50
t,14281,p,3274,s,4650
t,14382,p,3373,s,0
t,14482,p,3668,s,5050
t,14581,p,3767,s,0
t,14682,p,4037,s,4500
t,14782,p,0,s,0
t,14883,p,0,s,0
t,14983,p,0,s,0
t,15084,p,0,s,0
t,15186,p,0,s,0
t,15284,p,0,s,0
t,15386,p,0,s,0
t,15484,p,0,s,0
t,15588,p,0,s,0
t,15686,p,0,s,0
t,15787,p,0,s,0
