t,6,p,2,s,0
t,105,p,2,s,0
t,206,p,78,s,1050
t,306,p,257,s,2050
t,407,p,537,s,2950
t,508,p,921,s,4000
t,608,p,1403,s,4950
t,710,p,1837,s,4000
t,810,p,2158,s,3050
t,910,p,2383,s,2050
t,1012,p,2506,s,1000
t,1113,p,2530,s,50
t,1212,p,2605,s,1000
t,1313,p,2783,s,2000
t,1413,p,3068,s,3050
t,1514,p,3453,s,4000
t,1613,p,3927,s,5050
t,1715,p,265,s,4050
t,1817,p,593,s,3050
t,1918,p,814,s,2000
t,2015,p,932,s,1000
t,2116,p,958,s,50
t,2218,p,1035,s,1050
t,2317,p,1213,s,2000
t,2416,p,1491,s,3050
t,2520,p,1882,s,4100
t,2618,p,2361,s,5000
t,2719,p,2789,s,4050
t,2820,p,3113,s,3000
t,2921,p,3338,s,2000
t,3021,p,3459,s,1000
t,3120,p,3483,s,50
t,3223,p,3565,s,1000
t,3321,p,3741,s,2100
t,3425,p,4030,s,3000
t,3524,p,313,s,4000
t,3627,p,803,s,5100
t,3726,p,1227,s,3900
t,3827,p,1550,s,2900
t,3927,p,1768,s,1900
t,4026,p,1887,s,950
t,4127,p,1912,s,0
t,4227,p,1990,s,1000
t,4329,p,2174,s,1950
t,4427,p,2451,s,3000
t,4530,p,2843,s,4050
t,4630,p,3323,s,5000
t,4730,p,3750,s,4000
t,4831,p,4073,s,2950
t,4932,p,202,s,1950
t,5030,p,320,s,1000
t,5133,p,345,s,50
t,5231,p,423,s,1000
t,5332,p,600,s,2000
t,5434,p,887,s,3050
t,5533,p,1265,s,4000
t,5635,p,1752,s,5050
t,5735,p,2181,s,3950
t,5836,p,2506,s,3000
t,5937,p,2727,s,1950
t,6038,p,2849,s,950
t,6138,p,2874,s,50
t,6237,p,2951,s,1000
t,6337,p,3131,s,2050
t,6438,p,3409,s,2950
t,6538,p,3794,s,3950
t,6639,p,183,s,5100
t,6739,p,607,s,3900
t,6839,p,932,s,2950
t,6939,p,1155,s,2050
t,7040,p,1277,s,1000
t,7140,p,1302,s,50
t,7243,p,1382,s,950
t,7341,p,1557,s,2000
t,7444,p,1843,s,3000
t,7542,p,2221,s,4000
t,7643,p,2706,s,5100
t,7743,p,3131,s,4050
t,7844,p,3461,s,3000
t,7943,p,3679,s,2000
t,8044,p,3801,s,950
t,8145,p,3825,s,50
t,8247,p,3904,s,1000
t,8345,p,4082,s,2000
t,8446,p,268,s,3000
t,8548,p,653,s,4050
t,8648,p,1144,s,5000
t,8748,p,1567,s,4100
t,8850,p,1890,s,3000
t,8951,p,2112,s,2000
t,9049,p,2231,s,1000
t,9152,p,2256,s,0
t,9251,p,2335,s,1000
t,9353,p,2516,s,1950
t,9452,p,2794,s,3100
t,9554,p,3183,s,4050
t,9652,p,3663,s,5050
t,9754,p,4089,s,4000
t,9853,p,317,s,3100
t,9956,p,546,s,2000
t,10055,p,664,s,1000
t,10157,p,687,s,50
t,10258,p,767,s,1000
t,10356,p,946,s,2050
t,10459,p,1231,s,3000
t,10558,p,1607,s,3900
t,10659,p,2100,s,5100
t,10762,p,2531,s,3900
t,10863,p,2853,s,2850
t,10961,p,3072,s,2000
t,11062,p,3197,s,950
t,11162,p,3221,s,50
t,11264,p,3300,s,1000
t,11362,p,3477,s,2000
t,11465,p,3765,s,3050
t,11564,p,4085,s,2700
t,11666,p,4094,s,0
t,11764,p,4094,s,0
t,11865,p,4094,s,0
t,11965,p,4094,s,0
t,12065,p,4094,s,0
t,12166,p,4094,s,0
t,12268,p,4094,s,0
t,12368,p,4094,s,0
t,12471,p,4094,s,0
t,12570,p,4094,s,0
