t,7,p1,3,p2,4,s1,0,s2,0
t,26,p1,3,p2,4,s1,0,s2,0
t,47,p1,20,p2,26,s1,50,s2,50
t,67,p1,79,p2,94,s1,1350,s2,1300
t,88,p1,170,p2,188,s1,3200,s2,3400
t,109,p1,274,p2,293,s1,4500,s2,4700
t,130,p1,378,p2,398,s1,4900,s2,5000
t,151,p1,482,p2,504,s1,5000,s2,5000
t,172,p1,592,p2,608,s1,4950,s2,5000
t,192,p1,689,p2,708,s1,5000,s2,5000
t,213,p1,792,p2,813,s1,4900,s2,5000
t,238,p1,918,p2,943,s1,4800,s2,5000
t,258,p1,1016,p2,1039,s1,4950,s2,5050
t,279,p1,1121,p2,1144,s1,4950,s2,5000
t,299,p1,1224,p2,1249,s1,4950,s2,5000
t,320,p1,1326,p2,1354,s1,4900,s2,5000
t,341,p1,1427,p2,1458,s1,4800,s2,4950
t,362,p1,1527,p2,1558,s1,4800,s2,5000
t,382,p1,1627,p2,1662,s1,4750,s2,5000
t,403,p1,1729,p2,1768,s1,4850,s2,5000
t,456,p1,1990,p2,2035,s1,4900,s2,5050
t,476,p1,2093,p2,2135,s1,4900,s2,5000
t,496,p1,2193,p2,2236,s1,5050,s2,5050
t,517,p1,2298,p2,2342,s1,4950,s2,5050
t,538,p1,2404,p2,2447,s1,5050,s2,4950
t,559,p1,2509,p2,2551,s1,4950,s2,5050
t,579,p1,2613,p2,2651,s1,5050,s2,5000
t,600,p1,2719,p2,2755,s1,5000,s2,4900
t,620,p1,2816,p2,2859,s1,5000,s2,5000
t,641,p1,2923,p2,2960,s1,4850,s2,5000
t,662,p1,3020,p2,3064,s1,4800,s2,5000
t,682,p1,3122,p2,3169,s1,4900,s2,5000
t,704,p1,3232,p2,3274,s1,4900,s2,4950
t,724,p1,3332,p2,3375,s1,4950,s2,5050
t,743,p1,3433,p2,3474,s1,5000,s2,4950
t,764,p1,3537,p2,3578,s1,5050,s2,5000
t,785,p1,3643,p2,3678,s1,5000,s2,4950
t,806,p1,3748,p2,3784,s1,5000,s2,5000
t,826,p1,3853,p2,3890,s1,5000,s2,5050
t,847,p1,3958,p2,3991,s1,5000,s2,5050
t,868,p1,4046,p2,4063,s1,4650,s2,4800
t,888,p1,4079,p2,4088,s1,2350,s2,3450
t,908,p1,4084,p2,4092,s1,500,s2,1350
t,929,p1,4086,p2,4092,s1,150,s2,250
t,949,p1,4087,p2,4092,s1,0,s2,0
t,969,p1,4087,p2,4092,s1,50,s2,0
t,990,p1,4087,p2,4092,s1,0,s2,0
t,1011,p1,4087,p2,4092,s1,0,s2,0
t,1032,p1,4087,p2,4092,s1,0,s2,0
t,1053,p1,4087,p2,4093,s1,0,s2,50
t,1073,p1,4087,p2,4093,s1,0,s2,0
t,1094,p1,4087,p2,4093,s1,0,s2,0
t,1116,p1,4087,p2,4093,s1,0,s2,0
t,1137,p1,4088,p2,4093,s1,0,s2,0
t,1156,p1,4088,p2,4093,s1,50,s2,0
t,1176,p1,4089,p2,4093,s1,0,s2,0
t,1198,p1,4090,p2,4093,s1,50,s2,0
t,1217,p1,4090,p2,4093,s1,50,s2,0
t,1236,p1,4091,p2,4093,s1,0,s2,0
t,1257,p1,4091,p2,4093,s1,50,s2,0
t,1278,p1,4092,p2,4093,s1,0,s2,0
t,1298,p1,4093,p2,4093,s1,50,s2,0
t,1318,p1,4093,p2,4093,s1,50,s2,0
t,1339,p1,4093,p2,4093,s1,0,s2,0
t,1360,p1,4093,p2,4093,s1,0,s2,0
t,1382,p1,4093,p2,4093,s1,0,s2,0
t,1402,p1,4093,p2,4093,s1,0,s2,0
t,1423,p1,4093,p2,4093,s1,0,s2,0
t,1444,p1,4093,p2,4093,s1,0,s2,0
t,1465,p1,4093,p2,4093,s1,0,s2,0
t,1484,p1,4093,p2,4093,s1,0,s2,0
t,1505,p1,4093,p2,4093,s1,0,s2,0
t,1525,p1,4093,p2,4093,s1,0,s2,0
t,1546,p1,4093,p2,4093,s1,0,s2,0
t,1567,p1,4093,p2,4093,s1,0,s2,0
t,1587,p1,4093,p2,4093,s1,0,s2,0
t,1606,p1,4093,p2,4093,s1,0,s2,0
t,1652,p1,4093,p2,4093,s1,0,s2,0
t,1672,p1,4093,p2,4093,s1,0,s2,0
t,1692,p1,4093,p2,4093,s1,0,s2,0
t,1713,p1,4093,p2,4093,s1,0,s2,0
t,1733,p1,4093,p2,4093,s1,0,s2,0
t,1754,p1,4093,p2,4093,s1,0,s2,0
t,1774,p1,4093,p2,4093,s1,0,s2,0
t,1795,p1,4093,p2,4093,s1,0,s2,0
t,1814,p1,4093,p2,4093,s1,0,s2,0
t,1835,p1,4093,p2,4093,s1,0,s2,0
t,1855,p1,4093,p2,4093,s1,0,s2,0
