t,7,p1,4,p2,4090,s1,0,s2,0
t,27,p1,4,p2,4091,s1,0,s2,0
t,48,p1,25,p2,19,s1,0,s2,200
t,68,p1,90,p2,84,s1,850,s2,1550
t,89,p1,182,p2,169,s1,4450,s2,3350
t,110,p1,294,p2,260,s1,5100,s2,4300
t,131,p1,400,p2,349,s1,5000,s2,4350
t,152,p1,504,p2,430,s1,5050,s2,4200
t,171,p1,604,p2,496,s1,5000,s2,3850
t,192,p1,707,p2,547,s1,4900,s2,3300
t,213,p1,812,p2,586,s1,4950,s2,2450
t,234,p1,917,p2,621,s1,4900,s2,1900
t,255,p1,1021,p2,644,s1,5100,s2,1300
t,275,p1,1128,p2,653,s1,5000,s2,500
t,296,p1,1230,p2,653,s1,5000,s2,50
t,317,p1,1335,p2,653,s1,4950,s2,0
t,337,p1,1435,p2,653,s1,4900,s2,0
t,358,p1,1544,p2,653,s1,5050,s2,0
t,378,p1,1645,p2,653,s1,4950,s2,0
t,399,p1,1751,p2,653,s1,5100,s2,0
t,419,p1,1858,p2,653,s1,5000,s2,0
t,441,p1,1962,p2,653,s1,5050,s2,0
t,460,p1,2061,p2,653,s1,5000,s2,0
t,481,p1,2166,p2,654,s1,4950,s2,0
t,501,p1,2266,p2,655,s1,5000,s2,50
t,521,p1,2372,p2,676,s1,5000,s2,400
t,542,p1,2477,p2,716,s1,5050,s2,1450
t,563,p1,2583,p2,764,s1,5000,s2,2150
t,584,p1,2688,p2,824,s1,4950,s2,2600
t,604,p1,2792,p2,896,s1,4950,s2,3050
t,626,p1,2897,p2,979,s1,5000,s2,3550
t,645,p1,2997,p2,1063,s1,4950,s2,4100
t,665,p1,3103,p2,1151,s1,5100,s2,4200
t,686,p1,3205,p2,1249,s1,5050,s2,4500
t,707,p1,3316,p2,1355,s1,5100,s2,4750
t,727,p1,3416,p2,1460,s1,5000,s2,5050
t,748,p1,3520,p2,1575,s1,5000,s2,5350
t,769,p1,3626,p2,1686,s1,5000,s2,5450
t,789,p1,3725,p2,1797,s1,4950,s2,5500
t,809,p1,3830,p2,1916,s1,5000,s2,5650
t,831,p1,3940,p2,2040,s1,4950,s2,5650
t,851,p1,4028,p2,2152,s1,5000,s2,5600
t,873,p1,4079,p2,2277,s1,3800,s2,5600
t,893,p1,4090,p2,2391,s1,1900,s2,5700
t,912,p1,4092,p2,2505,s1,400,s2,5700
t,933,p1,4092,p2,2620,s1,50,s2,5700
t,953,p1,4092,p2,2731,s1,0,s2,5600
t,973,p1,4092,p2,2843,s1,0,s2,5600
t,993,p1,4092,p2,2962,s1,0,s2,5600
t,1014,p1,4092,p2,3073,s1,0,s2,5550
t,1035,p1,4093,p2,3190,s1,0,s2,5650
t,1055,p1,4093,p2,3308,s1,50,s2,5550
t,1076,p1,4093,p2,3419,s1,0,s2,5600
t,1096,p1,4093,p2,3536,s1,0,s2,5600
t,1117,p1,4093,p2,3647,s1,0,s2,5500
t,1138,p1,4093,p2,3763,s1,0,s2,5500
t,1157,p1,4093,p2,3875,s1,0,s2,5600
t,1179,p1,4093,p2,3999,s1,0,s2,5650
t,1199,p1,4093,p2,4070,s1,0,s2,5000
t,1220,p1,4093,p2,4088,s1,0,s2,1950
t,1240,p1,4093,p2,4091,s1,0,s2,450
t,1260,p1,4093,p2,4092,s1,0,s2,50
t,1281,p1,4093,p2,4092,s1,0,s2,0
t,1302,p1,4093,p2,4092,s1,0,s2,0
t,1321,p1,4093,p2,4092,s1,0,s2,0
t,1341,p1,4093,p2,4092,s1,0,s2,0
t,1363,p1,4093,p2,4092,s1,0,s2,0
t,1384,p1,4093,p2,4092,s1,0,s2,0
t,1403,p1,4093,p2,4092,s1,0,s2,0
t,1424,p1,4093,p2,4092,s1,0,s2,0
t,1447,p1,4093,p2,4092,s1,0,s2,0
t,1466,p1,4093,p2,4092,s1,0,s2,0
t,1486,p1,4093,p2,4092,s1,0,s2,0
t,1506,p1,4093,p2,4092,s1,0,s2,0
t,1527,p1,4093,p2,4092,s1,0,s2,0
t,1548,p1,4093,p2,4092,s1,0,s2,0
t,1569,p1,4093,p2,4092,s1,0,s2,0
t,1589,p1,4093,p2,4092,s1,0,s2,0
t,1609,p1,4093,p2,4092,s1,0,s2,0
t,1629,p1,4093,p2,4092,s1,0,s2,0
t,1650,p1,4093,p2,4092,s1,0,s2,0
t,1671,p1,4093,p2,4092,s1,0,s2,0
t,1691,p1,4093,p2,4092,s1,0,s2,0
t,1712,p1,4093,p2,4092,s1,0,s2,0
t,1732,p1,4093,p2,4092,s1,0,s2,0
t,1752,p1,4093,p2,4092,s1,0,s2,0
t,1772,p1,4093,p2,4092,s1,0,s2,0
t,1794,p1,4093,p2,4092,s1,0,s2,0
t,1814,p1,4093,p2,4092,s1,0,s2,0
t,1835,p1,4093,p2,4092,s1,0,s2,0
t,1855,p1,4093,p2,4092,s1,0,s2,0
t,1875,p1,4093,p2,4092,s1,0,s2,0
t,1895,p1,4093,p2,4092,s1,0,s2,0
t,1916,p1,4093,p2,4092,s1,0,s2,0
t,1937,p1,4093,p2,4092,s1,0,s2,0
t,1957,p1,4093,p2,4092,s1,0,s2,0
t,1978,p1,4093,p2,4092,s1,0,s2,0
t,1998,p1,4093,p2,4092,s1,0,s2,0
t,2019,p1,4093,p2,4092,s1,0,s2,0
t,2039,p1,4093,p2,4092,s1,0,s2,0
t,2059,p1,4093,p2,4092,s1,0,s2,0
t,2080,p1,4093,p2,4092,s1,0,s2,0
t,2101,p1,4093,p2,4092,s1,0,s2,0
t,2122,p1,4093,p2,4092,s1,0,s2,0
t,2142,p1,4093,p2,4092,s1,0,s2,0
t,2162,p1,4093,p2,4092,s1,0,s2,0
t,2182,p1,4093,p2,4092,s1,0,s2,0
t,2204,p1,4093,p2,4092,s1,0,s2,0
t,2224,p1,4093,p2,4092,s1,0,s2,0
t,2244,p1,4093,p2,4092,s1,0,s2,0
t,2264,p1,4093,p2,4092,s1,0,s2,0
t,2284,p1,4093,p2,4092,s1,0,s2,0
t,2305,p1,4093,p2,4092,s1,0,s2,0
t,2326,p1,4093,p2,4092,s1,0,s2,0
t,2345,p1,4093,p2,4092,s1,0,s2,0
t,2366,p1,4093,p2,4092,s1,0,s2,0
t,2387,p1,4093,p2,4092,s1,0,s2,0
t,2407,p1,4093,p2,4092,s1,0,s2,0
t,2427,p1,4093,p2,4092,s1,0,s2,0
t,2448,p1,4093,p2,4092,s1,0,s2,0
