t,1333,p1,2618,p2,2599,s1,2000,s2,2050,L1,-412,L2,-396
t,1353,p1,2659,p2,2636,s1,1950,s2,1950,L1,-396,L2,-420
t,1374,p1,2701,p2,2676,s1,2050,s2,1900,L1,-400,L2,-448
t,1394,p1,2742,p2,2714,s1,2000,s2,1900,L1,-412,L2,-452
t,1415,p1,2780,p2,2754,s1,1950,s2,1900,L1,-428,L2,-480
t,1435,p1,2822,p2,2791,s1,1900,s2,1850,L1,-424,L2,-500
t,1455,p1,2865,p2,2828,s1,2000,s2,1850,L1,-408,L2,-524
t,1476,p1,2905,p2,2866,s1,2050,s2,1800,L1,-420,L2,-552
t,1496,p1,2946,p2,2902,s1,1950,s2,1800,L1,-440,L2,-592
t,1516,p1,2987,p2,2939,s1,2000,s2,1850,L1,-428,L2,-616
t,1537,p1,3029,p2,2977,s1,2050,s2,1850,L1,-412,L2,-636
t,1558,p1,3071,p2,3015,s1,2000,s2,1800,L1,-416,L2,-668
t,1578,p1,3113,p2,3052,s1,2000,s2,1750,L1,-416,L2,-712
t,1599,p1,3156,p2,3090,s1,2000,s2,1850,L1,-412,L2,-732
t,1619,p1,3196,p2,3125,s1,2050,s2,1850,L1,-412,L2,-772
t,1640,p1,3239,p2,3163,s1,2050,s2,1800,L1,-400,L2,-808
t,1661,p1,3281,p2,3204,s1,2000,s2,1800,L1,-408,L2,-816
t,1681,p1,3323,p2,3246,s1,1950,s2,2050,L1,-408,L2,-788
t,1701,p1,3362,p2,3293,s1,2000,s2,2100,L1,-408,L2,-752
t,1723,p1,3408,p2,3348,s1,2050,s2,2350,L1,-400,L2,-644
t,1743,p1,3447,p2,3404,s1,2000,s2,2650,L1,-400,L2,-532
t,1763,p1,3488,p2,3456,s1,2000,s2,2650,L1,-400,L2,-432
t,1783,p1,3529,p2,3502,s1,2000,s2,2550,L1,-404,L2,-388
t,1803,p1,3570,p2,3542,s1,2000,s2,2250,L1,-392,L2,-392
t,1825,p1,3616,p2,3587,s1,2050,s2,2000,L1,-392,L2,-388
t,1845,p1,3654,p2,3627,s1,1950,s2,2050,L1,-412,L2,-380
t,1865,p1,3697,p2,3668,s1,1950,s2,2000,L1,-400,L2,-388
t,1886,p1,3737,p2,3709,s1,2050,s2,1950,L1,-400,L2,-384
t,1908,p1,3780,p2,3753,s1,2000,s2,2050,L1,-404,L2,-384
t,1928,p1,3822,p2,3793,s1,2000,s2,2000,L1,-400,L2,-384
t,1948,p1,3863,p2,3833,s1,2000,s2,2000,L1,-400,L2,-384
t,1990,p1,3947,p2,3917,s1,2000,s2,2000,L1,-396,L2,-380
t,2010,p1,3989,p2,3957,s1,2000,s2,2000,L1,-400,L2,-384
t,2030,p1,4028,p2,3998,s1,2000,s2,2000,L1,-412,L2,-376
t,2051,p1,4068,p2,4040,s1,2000,s2,2050,L1,-244,L2,-368
t,2071,p1,4088,p2,4074,s1,1400,s2,2000,L1,-20,L2,-152
t,2091,p1,4092,p2,4090,s1,350,s2,1850,L1,-20,L2,-40
t,2112,p1,4092,p2,4092,s1,50,s2,1050,L1,-32,L2,-28
t,2132,p1,4093,p2,4092,s1,0,s2,0,L1,-24,L2,-32
t,2153,p1,4093,p2,4092,s1,50,s2,0,L1,-24,L2,-32
t,2174,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-20
t,2194,p1,4093,p2,4093,s1,0,s2,50,L1,-24,L2,-24
t,2215,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2236,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2257,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2278,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2298,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2319,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2341,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2359,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2379,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2399,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2420,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2440,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2461,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2481,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2502,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2522,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2542,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2562,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2583,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2603,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2624,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2645,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2665,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2686,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2706,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2728,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2747,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2768,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2787,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2808,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2829,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2850,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2869,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2891,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2912,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2932,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2953,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2973,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,2993,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,3014,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,3035,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,3055,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,3075,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,3096,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,3117,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,3137,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,3158,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,3179,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,3199,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,3219,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,3240,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,3261,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,3281,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,3301,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,3343,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,3363,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,3384,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,3405,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
t,3424,p1,4093,p2,4093,s1,0,s2,0,L1,-24,L2,-24
