t,7,p1,4088,p2,4092,s1,0,s2,0
t,28,p1,4088,p2,4091,s1,0,s2,0
t,49,p1,4070,p2,4070,s1,-100,s2,0
t,69,p1,4039,p2,4031,s1,-1050,s2,-1850
t,90,p1,3999,p2,3990,s1,-1600,s2,-2000
t,111,p1,3958,p2,3945,s1,-1900,s2,-2050
t,131,p1,3918,p2,3906,s1,-1900,s2,-2000
t,153,p1,3879,p2,3864,s1,-1950,s2,-1950
t,173,p1,3839,p2,3824,s1,-1850,s2,-2000
t,193,p1,3802,p2,3784,s1,-1900,s2,-2000
t,213,p1,3761,p2,3742,s1,-1900,s2,-2000
t,234,p1,3719,p2,3701,s1,-2000,s2,-1950
t,255,p1,3678,p2,3658,s1,-1950,s2,-2050
t,276,p1,3637,p2,3616,s1,-1950,s2,-1950
t,297,p1,3594,p2,3575,s1,-2000,s2,-2000
t,318,p1,3552,p2,3532,s1,-2050,s2,-2050
t,339,p1,3512,p2,3490,s1,-1950,s2,-1950
t,358,p1,3471,p2,3450,s1,-1900,s2,-2000
t,379,p1,3430,p2,3410,s1,-2050,s2,-2100
t,431,p1,3325,p2,3306,s1,-1950,s2,-2050
t,451,p1,3283,p2,3263,s1,-2000,s2,-2000
t,472,p1,3240,p2,3222,s1,-2050,s2,-2000
t,493,p1,3198,p2,3182,s1,-2000,s2,-2000
t,514,p1,3157,p2,3140,s1,-2000,s2,-2000
t,535,p1,3114,p2,3098,s1,-2000,s2,-2000
t,555,p1,3076,p2,3058,s1,-1950,s2,-2000
t,575,p1,3035,p2,3017,s1,-1900,s2,-2000
t,596,p1,2993,p2,2974,s1,-2050,s2,-2000
t,617,p1,2952,p2,2932,s1,-1900,s2,-2000
t,638,p1,2911,p2,2892,s1,-1950,s2,-2000
t,659,p1,2868,p2,2848,s1,-2000,s2,-2000
t,679,p1,2827,p2,2808,s1,-2000,s2,-2000
t,700,p1,2787,p2,2766,s1,-2000,s2,-2000
t,719,p1,2748,p2,2727,s1,-1850,s2,-2000
t,740,p1,2704,p2,2686,s1,-2000,s2,-2050
t,760,p1,2664,p2,2644,s1,-2100,s2,-1950
t,780,p1,2622,p2,2603,s1,-2000,s2,-2000
t,802,p1,2576,p2,2561,s1,-2050,s2,-2000
t,822,p1,2535,p2,2521,s1,-2000,s2,-2050
t,843,p1,2493,p2,2480,s1,-2100,s2,-2000
t,863,p1,2453,p2,2439,s1,-2000,s2,-1950
t,885,p1,2411,p2,2395,s1,-2000,s2,-2050
t,904,p1,2369,p2,2354,s1,-1950,s2,-2000
t,924,p1,2328,p2,2314,s1,-2050,s2,-2000
t,945,p1,2290,p2,2274,s1,-2050,s2,-2000
t,965,p1,2246,p2,2233,s1,-1950,s2,-2000
t,985,p1,2205,p2,2192,s1,-2000,s2,-2050
t,1006,p1,2164,p2,2151,s1,-2000,s2,-1950
t,1027,p1,2123,p2,2110,s1,-2000,s2,-2000
t,1050,p1,2076,p2,2064,s1,-1950,s2,-2000
t,1071,p1,2035,p2,2022,s1,-1950,s2,-2000
t,1091,p1,1991,p2,1981,s1,-2100,s2,-2050
t,1111,p1,1946,p2,1942,s1,-2150,s2,-1950
t,1132,p1,1898,p2,1900,s1,-2250,s2,-2000
t,1154,p1,1847,p2,1855,s1,-2300,s2,-2000
t,1174,p1,1799,p2,1815,s1,-2450,s2,-2050
t,1194,p1,1756,p2,1774,s1,-2100,s2,-2000
t,1217,p1,1715,p2,1730,s1,-2050,s2,-1950
t,1237,p1,1671,p2,1688,s1,-1950,s2,-2000
t,1257,p1,1631,p2,1649,s1,-2000,s2,-2050
t,1278,p1,1590,p2,1608,s1,-2000,s2,-1950
t,1299,p1,1549,p2,1566,s1,-1950,s2,-1950
t,1320,p1,1509,p2,1524,s1,-1950,s2,-2050
t,1340,p1,1469,p2,1484,s1,-1950,s2,-2000
t,1360,p1,1427,p2,1444,s1,-1950,s2,-2000
t,1380,p1,1386,p2,1402,s1,-2050,s2,-2000
t,1401,p1,1343,p2,1360,s1,-1950,s2,-2000
t,1421,p1,1303,p2,1319,s1,-1950,s2,-2000
t,1442,p1,1260,p2,1278,s1,-2100,s2,-2050
t,1463,p1,1217,p2,1236,s1,-2100,s2,-1950
t,1483,p1,1178,p2,1196,s1,-1900,s2,-2000
t,1503,p1,1137,p2,1155,s1,-2000,s2,-2000
t,1524,p1,1099,p2,1114,s1,-1850,s2,-2050
t,1544,p1,1061,p2,1074,s1,-1900,s2,-1950
t,1565,p1,1022,p2,1032,s1,-1800,s2,-2000
t,1586,p1,983,p2,990,s1,-1850,s2,-2050
t,1606,p1,941,p2,950,s1,-1950,s2,-1950
t,1626,p1,903,p2,909,s1,-2000,s2,-2050
t,1647,p1,861,p2,868,s1,-1900,s2,-1950
t,1668,p1,821,p2,824,s1,-1850,s2,-2000
t,1689,p1,778,p2,784,s1,-1950,s2,-2000
t,1710,p1,738,p2,742,s1,-2000,s2,-2000
t,1731,p1,697,p2,698,s1,-2000,s2,-1950
t,1751,p1,657,p2,660,s1,-1900,s2,-2050
t,1772,p1,614,p2,616,s1,-1950,s2,-2050
t,1792,p1,574,p2,579,s1,-2000,s2,-1950
t,1813,p1,532,p2,534,s1,-2000,s2,-2000
t,1833,p1,492,p2,494,s1,-2000,s2,-2000
t,1854,p1,449,p2,452,s1,-2000,s2,-1950
t,1901,p1,353,p2,357,s1,-2050,s2,-2050
t,1922,p1,313,p2,315,s1,-1950,s2,-2000
t,1941,p1,272,p2,278,s1,-1950,s2,-2000
