t,7,p1,4,p2,5,s1,0,s2,0
t,27,p1,4,p2,7,s1,0,s2,0
t,47,p1,21,p2,27,s1,500,s2,100
t,68,p1,57,p2,65,s1,1600,s2,1000
t,89,p1,99,p2,106,s1,1950,s2,1800
t,109,p1,141,p2,147,s1,2000,s2,2000
t,129,p1,180,p2,184,s1,2000,s2,1950
t,150,p1,224,p2,226,s1,2000,s2,2000
t,171,p1,267,p2,265,s1,2100,s2,1950
t,192,p1,307,p2,306,s1,1950,s2,2000
t,213,p1,349,p2,347,s1,1950,s2,1900
t,233,p1,393,p2,389,s1,2050,s2,2000
t,257,p1,439,p2,437,s1,2050,s2,2100
t,278,p1,481,p2,478,s1,1950,s2,2000
t,297,p1,522,p2,517,s1,1950,s2,1950
t,318,p1,564,p2,558,s1,2050,s2,1950
t,339,p1,606,p2,599,s1,2000,s2,1900
t,360,p1,649,p2,640,s1,2000,s2,1950
t,380,p1,689,p2,678,s1,1950,s2,1950
t,401,p1,731,p2,719,s1,2000,s2,1950
t,422,p1,773,p2,759,s1,2050,s2,1900
t,474,p1,879,p2,862,s1,1900,s2,1950
t,494,p1,920,p2,900,s1,2100,s2,1950
t,515,p1,962,p2,942,s1,2050,s2,2000
t,535,p1,1004,p2,982,s1,2000,s2,2000
t,556,p1,1046,p2,1017,s1,1900,s2,1800
t,577,p1,1087,p2,1053,s1,2050,s2,1750
t,597,p1,1128,p2,1088,s1,2050,s2,1650
t,618,p1,1170,p2,1118,s1,1950,s2,1650
t,639,p1,1211,p2,1151,s1,1950,s2,1500
t,659,p1,1253,p2,1178,s1,2000,s2,1400
t,681,p1,1295,p2,1205,s1,2000,s2,1300
t,701,p1,1335,p2,1232,s1,1900,s2,1350
t,721,p1,1376,p2,1251,s1,1950,s2,1200
t,742,p1,1418,p2,1263,s1,2050,s2,900
t,762,p1,1458,p2,1271,s1,1950,s2,500
t,801,p1,1535,p2,1273,s1,1950,s2,100
t,821,p1,1578,p2,1273,s1,2050,s2,0
t,842,p1,1621,p2,1273,s1,2050,s2,0
t,863,p1,1664,p2,1273,s1,2050,s2,0
t,884,p1,1707,p2,1273,s1,2000,s2,0
t,903,p1,1746,p2,1273,s1,2050,s2,0
t,924,p1,1789,p2,1273,s1,1950,s2,0
t,945,p1,1831,p2,1273,s1,2050,s2,0
t,965,p1,1873,p2,1276,s1,2000,s2,0
t,986,p1,1914,p2,1289,s1,2000,s2,100
t,1007,p1,1958,p2,1308,s1,2000,s2,650
t,1028,p1,2000,p2,1341,s1,2050,s2,1500
t,1048,p1,2039,p2,1386,s1,2000,s2,2050
t,1069,p1,2083,p2,1440,s1,1950,s2,2550
t,1090,p1,2126,p2,1519,s1,2000,s2,3350
t,1110,p1,2166,p2,1611,s1,2050,s2,4300
t,1130,p1,2207,p2,1717,s1,2000,s2,5150
t,1151,p1,2248,p2,1832,s1,2050,s2,5500
t,1172,p1,2292,p2,1950,s1,2000,s2,5600
t,1192,p1,2333,p2,2063,s1,2050,s2,5600
t,1213,p1,2375,p2,2178,s1,2000,s2,5500
t,1233,p1,2416,p2,2285,s1,2000,s2,5450
t,1254,p1,2456,p2,2390,s1,1950,s2,5200
t,1275,p1,2499,p2,2466,s1,2000,s2,4550
t,1295,p1,2541,p2,2515,s1,2050,s2,2850
t,1316,p1,2582,p2,2562,s1,2000,s2,2300
t,1337,p1,2623,p2,2605,s1,1900,s2,2200
t,1357,p1,2666,p2,2645,s1,2050,s2,2000
t,1379,p1,2708,p2,2688,s1,2000,s2,2000
t,1398,p1,2747,p2,2726,s1,2000,s2,1950
t,1417,p1,2786,p2,2762,s1,1950,s2,1950
t,1438,p1,2827,p2,2804,s1,1900,s2,1900
t,1459,p1,2868,p2,2839,s1,2050,s2,1850
t,1479,p1,2909,p2,2873,s1,2050,s2,1750
t,1499,p1,2949,p2,2900,s1,1900,s2,1650
t,1520,p1,2993,p2,2931,s1,1950,s2,1400
t,1540,p1,3035,p2,2957,s1,2100,s2,1400
t,1560,p1,3075,p2,2985,s1,2050,s2,1350
t,1581,p1,3116,p2,3013,s1,2000,s2,1300
t,1601,p1,3159,p2,3032,s1,1950,s2,1350
t,1622,p1,3202,p2,3045,s1,2050,s2,850
t,1643,p1,3243,p2,3065,s1,2050,s2,650
t,1663,p1,3285,p2,3083,s1,1950,s2,950
t,1684,p1,3326,p2,3103,s1,2000,s2,900
t,1705,p1,3370,p2,3137,s1,2050,s2,950
t,1726,p1,3412,p2,3196,s1,1950,s2,1550
t,1746,p1,3454,p2,3284,s1,2000,s2,4200
t,1767,p1,3494,p2,3394,s1,2000,s2,5200
t,1787,p1,3536,p2,3488,s1,2000,s2,5000
t,1808,p1,3578,p2,3549,s1,2100,s2,3200
t,1828,p1,3619,p2,3591,s1,2000,s2,2150
t,1848,p1,3660,p2,3633,s1,1850,s2,2050
t,1869,p1,3700,p2,3672,s1,2050,s2,1950
t,1889,p1,3742,p2,3712,s1,2000,s2,2000
t,1909,p1,3782,p2,3754,s1,2000,s2,2000
t,1930,p1,3823,p2,3794,s1,2000,s2,2000
t,1950,p1,3866,p2,3836,s1,2000,s2,2000
t,1971,p1,3908,p2,3879,s1,2000,s2,2050
t,1992,p1,3951,p2,3918,s1,2000,s2,1950
t,2014,p1,3992,p2,3964,s1,2050,s2,2000
t,2033,p1,4034,p2,4004,s1,1950,s2,2050
t,2054,p1,4070,p2,4043,s1,1950,s2,2000
t,2074,p1,4088,p2,4077,s1,1650,s2,1950
t,2095,p1,4091,p2,4090,s1,600,s2,1200
t,2115,p1,4092,p2,4092,s1,100,s2,350
t,2136,p1,4092,p2,4092,s1,0,s2,50
t,2157,p1,4092,p2,4092,s1,0,s2,0
t,2178,p1,4092,p2,4092,s1,0,s2,0
t,2198,p1,4093,p2,4092,s1,0,s2,0
t,2218,p1,4093,p2,4092,s1,50,s2,0
t,2239,p1,4093,p2,4092,s1,0,s2,0
t,2258,p1,4093,p2,4092,s1,0,s2,0
t,2280,p1,4093,p2,4092,s1,0,s2,0
t,2300,p1,4093,p2,4092,s1,0,s2,0
t,2320,p1,4093,p2,4092,s1,0,s2,0
t,2341,p1,4093,p2,4092,s1,0,s2,0
t,2362,p1,4093,p2,4092,s1,0,s2,0
t,2382,p1,4093,p2,4092,s1,0,s2,0
t,2403,p1,4093,p2,4092,s1,0,s2,0
t,2423,p1,4093,p2,4092,s1,0,s2,0
t,2444,p1,4093,p2,4092,s1,0,s2,0
t,2465,p1,4093,p2,4092,s1,0,s2,0
t,2485,p1,4093,p2,4092,s1,0,s2,0
t,2505,p1,4093,p2,4092,s1,0,s2,0
t,2525,p1,4093,p2,4092,s1,0,s2,0
t,2546,p1,4093,p2,4092,s1,0,s2,0
t,2566,p1,4093,p2,4092,s1,0,s2,0
t,2587,p1,4093,p2,4092,s1,0,s2,0
t,2608,p1,4093,p2,4092,s1,0,s2,0
t,2629,p1,4093,p2,4092,s1,0,s2,0
t,2649,p1,4093,p2,4092,s1,0,s2,0
t,2672,p1,4093,p2,4092,s1,0,s2,0
t,2693,p1,4093,p2,4092,s1,0,s2,0
t,2711,p1,4093,p2,4092,s1,0,s2,0
t,2732,p1,4093,p2,4092,s1,0,s2,0
t,2752,p1,4093,p2,4092,s1,0,s2,0
t,2772,p1,4093,p2,4092,s1,0,s2,0
t,2794,p1,4093,p2,4092,s1,0,s2,0
t,2813,p1,4093,p2,4092,s1,0,s2,0
t,2833,p1,4093,p2,4092,s1,0,s2,0
t,2854,p1,4093,p2,4092,s1,0,s2,0
t,2874,p1,4093,p2,4092,s1,0,s2,0
t,2895,p1,4093,p2,4092,s1,0,s2,0
t,2917,p1,4093,p2,4092,s1,0,s2,0
t,2936,p1,4093,p2,4092,s1,0,s2,0
t,2957,p1,4093,p2,4092,s1,0,s2,0
t,2978,p1,4093,p2,4092,s1,0,s2,0
t,2998,p1,4093,p2,4092,s1,0,s2,0
t,3019,p1,4093,p2,4092,s1,0,s2,0
t,3040,p1,4093,p2,4092,s1,0,s2,0
t,3061,p1,4093,p2,4092,s1,0,s2,0
t,3082,p1,4093,p2,4092,s1,0,s2,0
t,3103,p1,4093,p2,4092,s1,0,s2,0
t,3123,p1,4093,p2,4092,s1,0,s2,0
