t,32,p1,779,p2,3838,s1,5050,s2,5050,L1,-837,L2,-853
t,43,p1,836,p2,3894,s1,4950,s2,5050,L1,-807,L2,-822
t,64,p1,931,p2,3991,s1,4750,s2,4750,L1,-761,L2,-777
t,84,p1,1018,p2,4081,s1,4500,s2,4550,L1,-747,L2,-762
t,105,p1,1106,p2,74,s1,4400,s2,4300,L1,-731,L2,-749
t,125,p1,1189,p2,156,s1,4150,s2,4150,L1,-719,L2,-734
t,145,p1,1268,p2,241,s1,4150,s2,4100,L1,-702,L2,-719
t,166,p1,1350,p2,324,s1,3950,s2,4050,L1,-689,L2,-703
t,187,p1,1430,p2,408,s1,3950,s2,3950,L1,-673,L2,-688
t,207,p1,1506,p2,482,s1,3800,s2,3950,L1,-661,L2,-671
t,227,p1,1582,p2,561,s1,3750,s2,3750,L1,-647,L2,-660
t,247,p1,1654,p2,633,s1,3650,s2,3800,L1,-634,L2,-644
t,268,p1,1723,p2,706,s1,3600,s2,3600,L1,-622,L2,-633
t,288,p1,1796,p2,775,s1,3500,s2,3450,L1,-609,L2,-622
t,315,p1,1883,p2,862,s1,3350,s2,3300,L1,-592,L2,-606
t,335,p1,1952,p2,932,s1,3400,s2,3250,L1,-578,L2,-594
t,355,p1,2016,p2,995,s1,3200,s2,3250,L1,-568,L2,-580
t,376,p1,2082,p2,1061,s1,3150,s2,3150,L1,-556,L2,-570
t,396,p1,2143,p2,1126,s1,3100,s2,3150,L1,-544,L2,-556
t,416,p1,2204,p2,1186,s1,3050,s2,3050,L1,-533,L2,-545
t,438,p1,2269,p2,1251,s1,3000,s2,3000,L1,-521,L2,-534
t,458,p1,2327,p2,1309,s1,3000,s2,2950,L1,-509,L2,-522
t,478,p1,2383,p2,1367,s1,2850,s2,2850,L1,-500,L2,-513
t,499,p1,2442,p2,1422,s1,2850,s2,2750,L1,-488,L2,-503
t,519,p1,2498,p2,1480,s1,2700,s2,2800,L1,-480,L2,-490
t,540,p1,2550,p2,1533,s1,2650,s2,2650,L1,-470,L2,-483
t,560,p1,2602,p2,1586,s1,2650,s2,2550,L1,-459,L2,-474
t,580,p1,2655,p2,1639,s1,2550,s2,2650,L1,-451,L2,-461
t,601,p1,2706,p2,1690,s1,2500,s2,2500,L1,-441,L2,-453
t,622,p1,2754,p2,1741,s1,2450,s2,2450,L1,-432,L2,-444
t,642,p1,2803,p2,1791,s1,2350,s2,2450,L1,-424,L2,-434
t,663,p1,2851,p2,1840,s1,2400,s2,2350,L1,-413,L2,-426
t,684,p1,2894,p2,1886,s1,2250,s2,2350,L1,-407,L2,-419
t,704,p1,2938,p2,1930,s1,2150,s2,2200,L1,-400,L2,-410
t,724,p1,2981,p2,1973,s1,2200,s2,2200,L1,-390,L2,-402
t,744,p1,3021,p2,2015,s1,2150,s2,2200,L1,-383,L2,-395
t,765,p1,3064,p2,2060,s1,2000,s2,2100,L1,-377,L2,-387
t,786,p1,3109,p2,2101,s1,2100,s2,1950,L1,-367,L2,-380
t,805,p1,3146,p2,2137,s1,2050,s2,1950,L1,-360,L2,-373
t,825,p1,3184,p2,2175,s1,1900,s2,1900,L1,-355,L2,-366
t,846,p1,3224,p2,2213,s1,1900,s2,1850,L1,-347,L2,-359
t,867,p1,3262,p2,2250,s1,1900,s2,1700,L1,-340,L2,-354
t,887,p1,3297,p2,2284,s1,1850,s2,1700,L1,-334,L2,-347
t,907,p1,3334,p2,2321,s1,1750,s2,1700,L1,-326,L2,-340
t,929,p1,3370,p2,2356,s1,1800,s2,1700,L1,-321,L2,-333
t,949,p1,3403,p2,2388,s1,1700,s2,1650,L1,-315,L2,-327
t,970,p1,3436,p2,2423,s1,1650,s2,1600,L1,-309,L2,-321
t,990,p1,3469,p2,2455,s1,1600,s2,1650,L1,-303,L2,-313
t,1010,p1,3501,p2,2490,s1,1600,s2,1600,L1,-296,L2,-307
t,1032,p1,3533,p2,2525,s1,1500,s2,1650,L1,-292,L2,-300
t,1052,p1,3561,p2,2555,s1,1450,s2,1550,L1,-286,L2,-295
t,1071,p1,3591,p2,2584,s1,1500,s2,1500,L1,-279,L2,-290
t,1091,p1,3620,p2,2614,s1,1450,s2,1500,L1,-274,L2,-284
t,1113,p1,3650,p2,2647,s1,1400,s2,1450,L1,-269,L2,-279
t,1133,p1,3677,p2,2675,s1,1350,s2,1500,L1,-265,L2,-272
t,1153,p1,3704,p2,2703,s1,1300,s2,1400,L1,-260,L2,-268
t,1173,p1,3729,p2,2730,s1,1350,s2,1350,L1,-254,L2,-263
t,1193,p1,3756,p2,2756,s1,1300,s2,1350,L1,-250,L2,-258
t,1214,p1,3781,p2,2783,s1,1250,s2,1300,L1,-245,L2,-253
t,1234,p1,3807,p2,2809,s1,1250,s2,1250,L1,-240,L2,-249
t,1255,p1,3831,p2,2835,s1,1200,s2,1250,L1,-236,L2,-244
t,1276,p1,3856,p2,2859,s1,1200,s2,1250,L1,-231,L2,-239
t,1330,p1,3916,p2,2922,s1,1050,s2,1150,L1,-222,L2,-228
t,1350,p1,3939,p2,2946,s1,1100,s2,1050,L1,-216,L2,-225
t,1371,p1,3961,p2,2968,s1,1100,s2,1100,L1,-212,L2,-220
t,1393,p1,3984,p2,2991,s1,1100,s2,1100,L1,-207,L2,-215
t,1412,p1,4004,p2,3012,s1,1000,s2,1050,L1,-205,L2,-212
t,1432,p1,4024,p2,3033,s1,1000,s2,1050,L1,-201,L2,-208
t,1453,p1,4045,p2,3054,s1,1000,s2,1050,L1,-197,L2,-203
t,1474,p1,4065,p2,3075,s1,950,s2,1000,L1,-194,L2,-200
t,1496,p1,4085,p2,3096,s1,950,s2,1000,L1,-189,L2,-196
t,1515,p1,6,p2,3114,s1,900,s2,950,L1,-187,L2,-194
t,1536,p1,25,p2,3133,s1,950,s2,900,L1,-182,L2,-190
t,1557,p1,44,p2,3151,s1,900,s2,900,L1,-179,L2,-186
t,1578,p1,62,p2,3172,s1,900,s2,950,L1,-175,L2,-181
