t,7,p1,4093,p2,4091,s1,0,s2,0
t,27,p1,4092,p2,4090,s1,0,s2,0
t,48,p1,4073,p2,4073,s1,-650,s2,-150
t,68,p1,4039,p2,4035,s1,-1600,s2,-1150
t,89,p1,3997,p2,3994,s1,-1900,s2,-1900
t,109,p1,3957,p2,3954,s1,-2050,s2,-2050
t,130,p1,3912,p2,3913,s1,-2050,s2,-2000
t,150,p1,3871,p2,3872,s1,-1950,s2,-1950
t,170,p1,3830,p2,3832,s1,-2000,s2,-1950
t,191,p1,3788,p2,3791,s1,-2050,s2,-2000
t,212,p1,3747,p2,3753,s1,-1950,s2,-1950
t,232,p1,3704,p2,3713,s1,-2000,s2,-1900
t,254,p1,3663,p2,3674,s1,-2050,s2,-1900
t,274,p1,3623,p2,3638,s1,-2000,s2,-1850
t,294,p1,3580,p2,3605,s1,-1950,s2,-1750
t,316,p1,3538,p2,3568,s1,-2050,s2,-1650
t,336,p1,3496,p2,3533,s1,-2000,s2,-1750
t,357,p1,3455,p2,3497,s1,-1950,s2,-1700
t,409,p1,3349,p2,3412,s1,-2000,s2,-1650
t,430,p1,3307,p2,3373,s1,-1950,s2,-1750
t,451,p1,3264,p2,3334,s1,-2050,s2,-1850
t,471,p1,3222,p2,3295,s1,-2000,s2,-1800
t,491,p1,3183,p2,3255,s1,-2000,s2,-2000
t,512,p1,3141,p2,3213,s1,-1950,s2,-2000
t,532,p1,3099,p2,3171,s1,-2000,s2,-2000
t,553,p1,3058,p2,3128,s1,-2000,s2,-2000
t,574,p1,3016,p2,3088,s1,-2000,s2,-2050
t,595,p1,2974,p2,3053,s1,-1950,s2,-1750
t,615,p1,2933,p2,3011,s1,-2000,s2,-1900
t,636,p1,2891,p2,2971,s1,-1950,s2,-2000
t,656,p1,2851,p2,2935,s1,-2000,s2,-1800
t,678,p1,2807,p2,2893,s1,-2000,s2,-1850
t,697,p1,2769,p2,2852,s1,-2000,s2,-2050
t,718,p1,2726,p2,2807,s1,-1950,s2,-2200
t,739,p1,2681,p2,2762,s1,-2100,s2,-2100
t,760,p1,2639,p2,2719,s1,-2050,s2,-2100
t,781,p1,2597,p2,2680,s1,-2000,s2,-2000
t,801,p1,2557,p2,2638,s1,-2000,s2,-1950
t,822,p1,2512,p2,2590,s1,-2050,s2,-2200
t,843,p1,2470,p2,2550,s1,-2000,s2,-2050
t,864,p1,2429,p2,2510,s1,-1950,s2,-1950
t,883,p1,2390,p2,2469,s1,-2000,s2,-2000
t,903,p1,2349,p2,2423,s1,-2050,s2,-2150
t,924,p1,2306,p2,2373,s1,-2000,s2,-2300
t,944,p1,2264,p2,2315,s1,-2000,s2,-2600
t,966,p1,2222,p2,2250,s1,-2000,s2,-2900
t,988,p1,2176,p2,2192,s1,-2000,s2,-3000
t,1008,p1,2135,p2,2149,s1,-2000,s2,-2450
t,1029,p1,2094,p2,2106,s1,-2050,s2,-2150
t,1050,p1,2053,p2,2064,s1,-1950,s2,-2000
t,1070,p1,2012,p2,2026,s1,-2000,s2,-2000
t,1090,p1,1970,p2,1985,s1,-2000,s2,-1950
t,1111,p1,1928,p2,1944,s1,-2050,s2,-2000
t,1131,p1,1886,p2,1905,s1,-1950,s2,-1950
t,1152,p1,1845,p2,1866,s1,-2050,s2,-1950
t,1172,p1,1802,p2,1825,s1,-1950,s2,-1950
t,1193,p1,1761,p2,1787,s1,-2050,s2,-1950
t,1213,p1,1722,p2,1747,s1,-1950,s2,-1850
t,1234,p1,1680,p2,1708,s1,-2000,s2,-1850
t,1255,p1,1636,p2,1667,s1,-2000,s2,-1900
t,1276,p1,1594,p2,1628,s1,-2000,s2,-1950
t,1296,p1,1556,p2,1589,s1,-1950,s2,-1850
t,1316,p1,1514,p2,1556,s1,-1900,s2,-1800
t,1336,p1,1475,p2,1523,s1,-2000,s2,-1650
t,1358,p1,1432,p2,1489,s1,-1950,s2,-1600
t,1378,p1,1389,p2,1458,s1,-2050,s2,-1450
t,1399,p1,1350,p2,1430,s1,-2000,s2,-1500
t,1419,p1,1311,p2,1401,s1,-1950,s2,-1400
t,1440,p1,1266,p2,1373,s1,-2000,s2,-1400
t,1461,p1,1222,p2,1350,s1,-2050,s2,-1250
t,1481,p1,1182,p2,1335,s1,-2050,s2,-900
t,1502,p1,1140,p2,1326,s1,-2000,s2,-650
t,1522,p1,1097,p2,1322,s1,-1950,s2,-350
t,1544,p1,1053,p2,1322,s1,-2100,s2,-50
t,1564,p1,1013,p2,1322,s1,-2000,s2,0
t,1585,p1,972,p2,1321,s1,-1950,s2,0
t,1606,p1,929,p2,1321,s1,-2050,s2,-50
t,1626,p1,887,p2,1321,s1,-2000,s2,0
t,1648,p1,844,p2,1321,s1,-2000,s2,0
t,1667,p1,806,p2,1320,s1,-1950,s2,0
t,1687,p1,764,p2,1296,s1,-2000,s2,-100
t,1708,p1,721,p2,1243,s1,-2050,s2,-1350
t,1728,p1,681,p2,1174,s1,-2000,s2,-2600
t,1749,p1,637,p2,1087,s1,-2000,s2,-3500
t,1770,p1,596,p2,984,s1,-2050,s2,-4150
t,1790,p1,554,p2,870,s1,-2000,s2,-4850
t,1811,p1,512,p2,758,s1,-2050,s2,-5400
t,1831,p1,472,p2,646,s1,-2000,s2,-5650
t,1870,p1,391,p2,440,s1,-2100,s2,-5550
t,1891,p1,348,p2,378,s1,-2000,s2,-4900
t,1911,p1,307,p2,337,s1,-1950,s2,-3150
t,1931,p1,268,p2,297,s1,-1950,s2,-2000
t,1952,p1,225,p2,255,s1,-2000,s2,-2000
t,1974,p1,181,p2,211,s1,-2050,s2,-2000
t,1994,p1,140,p2,172,s1,-1950,s2,-1950
t,2015,p1,100,p2,129,s1,-1950,s2,-2000
t,2036,p1,58,p2,88,s1,-2050,s2,-2050
t,2056,p1,21,p2,48,s1,-2000,s2,-2000
t,2076,p1,8,p2,16,s1,-1550,s2,-1850
t,2096,p1,5,p2,6,s1,-500,s2,-900
t,2117,p1,5,p2,4,s1,-100,s2,-150
t,2138,p1,4,p2,4,s1,0,s2,-50
t,2159,p1,4,p2,4,s1,-50,s2,0
t,2180,p1,4,p2,4,s1,0,s2,0
t,2199,p1,4,p2,4,s1,0,s2,0
t,2220,p1,4,p2,4,s1,0,s2,0
t,2240,p1,4,p2,4,s1,0,s2,0
t,2260,p1,4,p2,4,s1,0,s2,0
t,2282,p1,4,p2,4,s1,0,s2,0
t,2302,p1,4,p2,4,s1,0,s2,0
t,2323,p1,4,p2,4,s1,0,s2,0
t,2343,p1,4,p2,4,s1,0,s2,0
t,2364,p1,4,p2,4,s1,0,s2,0
t,2384,p1,4,p2,4,s1,0,s2,0
t,2405,p1,4,p2,4,s1,0,s2,0
t,2427,p1,4,p2,4,s1,0,s2,0
t,2445,p1,4,p2,4,s1,0,s2,0
t,2466,p1,4,p2,4,s1,0,s2,0
t,2487,p1,4,p2,4,s1,0,s2,0
t,2507,p1,4,p2,4,s1,0,s2,0
t,2527,p1,4,p2,4,s1,0,s2,0
t,2548,p1,4,p2,4,s1,0,s2,0
t,2568,p1,4,p2,4,s1,0,s2,0
t,2589,p1,4,p2,4,s1,0,s2,0
t,2609,p1,4,p2,4,s1,0,s2,0
t,2630,p1,4,p2,4,s1,0,s2,0
t,2650,p1,4,p2,4,s1,0,s2,0
t,2671,p1,4,p2,4,s1,0,s2,0
t,2691,p1,4,p2,4,s1,0,s2,0
t,2714,p1,4,p2,4,s1,0,s2,0
t,2733,p1,4,p2,4,s1,0,s2,0
t,2753,p1,4,p2,4,s1,0,s2,0
t,2773,p1,4,p2,4,s1,0,s2,0
t,2794,p1,4,p2,4,s1,0,s2,0
t,2814,p1,4,p2,4,s1,0,s2,0
t,2835,p1,4,p2,4,s1,0,s2,0
t,2855,p1,4,p2,4,s1,0,s2,0
t,2876,p1,4,p2,4,s1,0,s2,0
t,2897,p1,4,p2,4,s1,0,s2,0
t,2918,p1,4,p2,4,s1,0,s2,0
t,2939,p1,4,p2,4,s1,0,s2,0
t,2959,p1,4,p2,4,s1,0,s2,0
t,2980,p1,4,p2,4,s1,0,s2,0
t,3000,p1,4,p2,4,s1,0,s2,0
t,3021,p1,4,p2,4,s1,0,s2,0
t,3041,p1,4,p2,4,s1,0,s2,0
t,3062,p1,4,p2,4,s1,0,s2,0
t,3083,p1,4,p2,4,s1,0,s2,0
t,3103,p1,4,p2,4,s1,0,s2,0
t,3124,p1,4,p2,4,s1,0,s2,0
t,3144,p1,4,p2,4,s1,0,s2,0
t,3165,p1,4,p2,4,s1,0,s2,0
t,3185,p1,4,p2,4,s1,0,s2,0
t,3230,p1,4,p2,4,s1,0,s2,0
t,3251,p1,4,p2,4,s1,0,s2,0
t,3271,p1,4,p2,4,s1,0,s2,0
t,3291,p1,4,p2,4,s1,0,s2,0
t,3312,p1,4,p2,4,s1,0,s2,0
t,3333,p1,4,p2,4,s1,0,s2,0
