t,12,p1,2998,p2,2153,s1,0,s2,0,L1,-584,L2,0
t,32,p1,2998,p2,2153,s1,0,s2,-50,L1,-308,L2,0
t,51,p1,2994,p2,2153,s1,0,s2,50,L1,0,L2,0
t,71,p1,2970,p2,2153,s1,-750,s2,0,L1,120,L2,0
t,91,p1,2931,p2,2153,s1,-1600,s2,0,L1,136,L2,0
t,112,p1,2890,p2,2153,s1,-2050,s2,0,L1,116,L2,0
t,132,p1,2849,p2,2153,s1,-2050,s2,0,L1,112,L2,0
t,152,p1,2808,p2,2153,s1,-2050,s2,0,L1,104,L2,0
t,173,p1,2766,p2,2153,s1,-2050,s2,0,L1,84,L2,0
t,193,p1,2727,p2,2153,s1,-2050,s2,0,L1,108,L2,0
t,213,p1,2691,p2,2153,s1,-1750,s2,0,L1,144,L2,0
t,233,p1,2650,p2,2153,s1,-1900,s2,0,L1,144,L2,0
t,253,p1,2609,p2,2153,s1,-2100,s2,0,L1,124,L2,0
t,274,p1,2568,p2,2153,s1,-2000,s2,0,L1,140,L2,0
t,294,p1,2529,p2,2153,s1,-1900,s2,0,L1,148,L2,0
t,350,p1,2426,p2,2153,s1,-1750,s2,0,L1,228,L2,0
t,370,p1,2388,p2,2153,s1,-1900,s2,0,L1,236,L2,0
t,391,p1,2348,p2,2153,s1,-1950,s2,0,L1,244,L2,0
t,411,p1,2312,p2,2153,s1,-1800,s2,0,L1,272,L2,0
t,432,p1,2272,p2,2153,s1,-1850,s2,0,L1,288,L2,0
t,453,p1,2230,p2,2153,s1,-1950,s2,0,L1,296,L2,0
t,473,p1,2189,p2,2153,s1,-2000,s2,0,L1,316,L2,0
t,494,p1,2152,p2,2153,s1,-1850,s2,0,L1,340,L2,0
t,514,p1,2113,p2,2153,s1,-1900,s2,0,L1,336,L2,0
t,535,p1,2074,p2,2153,s1,-1950,s2,0,L1,232,L2,0
t,554,p1,2055,p2,2153,s1,-1500,s2,0,L1,36,L2,0
t,575,p1,2050,p2,2153,s1,-750,s2,0,L1,4,L2,0
t,596,p1,2050,p2,2153,s1,-150,s2,0,L1,16,L2,0
t,616,p1,2050,p2,2153,s1,0,s2,0,L1,16,L2,0
t,636,p1,2051,p2,2153,s1,0,s2,0,L1,24,L2,0
t,657,p1,2051,p2,2153,s1,50,s2,0,L1,24,L2,0
t,678,p1,2052,p2,2153,s1,50,s2,0,L1,36,L2,0
t,700,p1,2052,p2,2153,s1,0,s2,0,L1,32,L2,0
t,720,p1,2052,p2,2153,s1,0,s2,0,L1,32,L2,0
t,740,p1,2052,p2,2153,s1,0,s2,0,L1,32,L2,0
t,761,p1,2052,p2,2153,s1,0,s2,0,L1,32,L2,0
t,781,p1,2052,p2,2153,s1,0,s2,0,L1,32,L2,0
t,801,p1,2052,p2,2153,s1,0,s2,0,L1,32,L2,0
t,822,p1,2052,p2,2153,s1,0,s2,0,L1,32,L2,0
t,842,p1,2052,p2,2153,s1,0,s2,0,L1,32,L2,0
t,862,p1,2052,p2,2153,s1,0,s2,0,L1,32,L2,0
t,883,p1,2052,p2,2153,s1,0,s2,0,L1,32,L2,0
t,920,p1,2052,p2,2153,s1,0,s2,0,L1,32,L2,0
t,941,p1,2052,p2,2153,s1,0,s2,0,L1,32,L2,0
t,962,p1,2052,p2,2153,s1,0,s2,0,L1,32,L2,0
t,982,p1,2052,p2,2153,s1,0,s2,0,L1,32,L2,0
t,1003,p1,2052,p2,2153,s1,0,s2,0,L1,32,L2,0
t,1024,p1,2052,p2,2153,s1,0,s2,0,L1,32,L2,0
t,1044,p1,2052,p2,2153,s1,0,s2,0,L1,32,L2,0
t,1065,p1,2052,p2,2153,s1,0,s2,0,L1,32,L2,0
t,1086,p1,2052,p2,2153,s1,0,s2,0,L1,32,L2,0
t,1105,p1,2052,p2,2153,s1,0,s2,0,L1,32,L2,0
t,1125,p1,2052,p2,2153,s1,0,s2,0,L1,32,L2,0
t,1147,p1,2052,p2,2153,s1,0,s2,0,L1,32,L2,0
