t,12,p1,2052,p2,2152,s1,0,s2,0,L1,24,L2,0
t,40,p1,2061,p2,2152,s1,0,s2,0,L1,-432,L2,0
t,63,p1,2116,p2,2152,s1,450,s2,0,L1,-876,L2,0
t,84,p1,2204,p2,2152,s1,2200,s2,0,L1,-988,L2,0
t,105,p1,2299,p2,2152,s1,4050,s2,0,L1,-1000,L2,0
t,125,p1,2380,p2,2152,s1,4600,s2,0,L1,-1000,L2,0
t,146,p1,2454,p2,2152,s1,4100,s2,0,L1,-1000,L2,0
t,166,p1,2521,p2,2152,s1,3700,s2,0,L1,-1000,L2,0
t,186,p1,2584,p2,2152,s1,3250,s2,0,L1,-1000,L2,0
t,207,p1,2645,p2,2152,s1,3000,s2,0,L1,-1000,L2,0
t,227,p1,2695,p2,2152,s1,2650,s2,0,L1,-1000,L2,0
t,247,p1,2741,p2,2152,s1,2400,s2,0,L1,-1000,L2,0
t,268,p1,2788,p2,2152,s1,2200,s2,0,L1,-1000,L2,0
t,288,p1,2835,p2,2152,s1,2300,s2,0,L1,-1000,L2,0
t,309,p1,2884,p2,2152,s1,2350,s2,0,L1,-1000,L2,0
t,330,p1,2930,p2,2152,s1,2300,s2,0,L1,-1000,L2,0
t,351,p1,2970,p2,2152,s1,2100,s2,0,L1,-796,L2,0
t,371,p1,2985,p2,2152,s1,1400,s2,0,L1,-668,L2,0
t,391,p1,2992,p2,2152,s1,500,s2,0,L1,-632,L2,0
t,411,p1,2995,p2,2153,s1,250,s2,0,L1,-604,L2,0
t,432,p1,2995,p2,2153,s1,50,s2,0,L1,-612,L2,0
t,452,p1,2995,p2,2152,s1,0,s2,50,L1,-616,L2,0
t,473,p1,2995,p2,2152,s1,0,s2,0,L1,-612,L2,0
t,493,p1,2995,p2,2152,s1,0,s2,0,L1,-616,L2,0
t,513,p1,2995,p2,2152,s1,0,s2,0,L1,-620,L2,0
t,533,p1,2995,p2,2153,s1,0,s2,-50,L1,-616,L2,0
t,554,p1,2995,p2,2153,s1,0,s2,0,L1,-612,L2,0
t,574,p1,2995,p2,2152,s1,0,s2,0,L1,-616,L2,0
t,595,p1,2995,p2,2153,s1,0,s2,0,L1,-620,L2,0
t,615,p1,2996,p2,2153,s1,0,s2,0,L1,-616,L2,0
t,635,p1,2995,p2,2153,s1,0,s2,50,L1,-616,L2,0
t,656,p1,2996,p2,2152,s1,0,s2,0,L1,-612,L2,0
t,676,p1,2995,p2,2152,s1,0,s2,0,L1,-620,L2,0
