t,5,p,28675,s,0
t,71,p,28672,s,50
t,133,p,28658,s,250
t,196,p,28638,s,350
t,257,p,28610,s,450
t,321,p,28573,s,600
t,384,p,28528,s,750
t,446,p,28475,s,800
t,508,p,28415,s,950
t,571,p,28347,s,1100
t,633,p,28270,s,1250
t,696,p,28186,s,1300
t,758,p,28094,s,1500
t,819,p,27995,s,1550
t,880,p,27889,s,1750
t,943,p,27771,s,1850
t,1005,p,27648,s,2000
t,1068,p,27517,s,2100
t,1129,p,27379,s,2350
t,1191,p,27231,s,2500
t,1253,p,27075,s,2500
t,1314,p,26915,s,2650
t,1377,p,26745,s,2650
t,1440,p,26558,s,2950
t,1502,p,26374,s,3000
t,1563,p,26182,s,3100
t,1626,p,25984,s,3250
t,1685,p,25775,s,3400
t,1748,p,25556,s,3500
t,1810,p,25329,s,3550
t,1871,p,25097,s,3700
t,1927,p,24885,s,3900
t,1987,p,24647,s,3950
t,2102,p,24156,s,4250
t,2171,p,23864,s,4200
t,2228,p,23606,s,4450
t,2293,p,23299,s,4700
t,2349,p,23040,s,4700
t,2414,p,22723,s,4900
t,2477,p,22402,s,5000
t,2546,p,22057,s,5000
t,2610,p,21733,s,4900
t,2666,p,21449,s,5000
t,2732,p,21117,s,4950
t,2790,p,20821,s,5050
t,2846,p,20538,s,4900
t,2912,p,20203,s,5100
t,2976,p,19883,s,5050
t,3040,p,19559,s,5000
t,3102,p,19246,s,5000
t,3169,p,18903,s,4900
t,3231,p,18595,s,4950
t,3298,p,18251,s,5150
t,3363,p,17928,s,4950
t,3422,p,17626,s,5050
t,3487,p,17303,s,4950
t,3550,p,16976,s,5000
t,3619,p,16632,s,4900
t,3686,p,16288,s,5000
t,3744,p,15997,s,5050
t,3809,p,15668,s,4950
t,3869,p,15368,s,5000
t,3930,p,15057,s,5050
t,3997,p,14717,s,4950
t,4067,p,14366,s,5000
t,4125,p,14071,s,5050
t,4180,p,13787,s,4950
t,4237,p,13503,s,5100
t,4337,p,12997,s,5050
t,4394,p,12706,s,5000
t,4457,p,12387,s,4850
t,4528,p,12037,s,4950
t,4583,p,11747,s,4950
t,4648,p,11425,s,5000
t,4713,p,11091,s,5050
t,4777,p,10772,s,4900
t,4834,p,10481,s,5100
t,4897,p,10164,s,4950
t,4955,p,9873,s,4950
t,5017,p,9561,s,5100
t,5082,p,9233,s,4900
t,5145,p,8906,s,5050
t,5202,p,8621,s,5000
t,5259,p,8331,s,4950
t,5324,p,8008,s,5000
t,5384,p,7703,s,5050
t,5445,p,7391,s,5000
t,5510,p,7064,s,4950
t,5575,p,6736,s,5000
t,5634,p,6432,s,5050
t,5697,p,6117,s,5050
t,5756,p,5828,s,4800
t,5816,p,5536,s,4700
t,5884,p,5213,s,4750
t,5944,p,4943,s,4450
t,6001,p,4688,s,4450
t,6063,p,4423,s,4150
t,6127,p,4156,s,4000
t,6185,p,3922,s,4000
t,6243,p,3691,s,3850
t,6302,p,3466,s,3850
t,6360,p,3251,s,3750
t,6418,p,3044,s,3500
t,6475,p,2846,s,3350
t,6533,p,2654,s,3300
t,6594,p,2454,s,3300
t,6651,p,2275,s,3050
t,6710,p,2098,s,2950
t,6774,p,1915,s,2900
t,6833,p,1754,s,2700
t,6899,p,1582,s,2550
t,6970,p,1408,s,2400
t,7068,p,1184,s,2300
t,7133,p,1044,s,2200
t,7189,p,930,s,1950
t,7246,p,824,s,1850
t,7310,p,710,s,1750
t,7367,p,618,s,1600
t,7425,p,528,s,1550
t,7490,p,438,s,1350
t,7554,p,355,s,1200
t,7613,p,288,s,1150
t,7677,p,224,s,950
t,7744,p,164,s,850
t,7806,p,119,s,750
t,7863,p,83,s,600
t,7919,p,52,s,500
t,7976,p,30,s,400
t,8034,p,14,s,250
t,8090,p,5,s,150
t,8147,p,4,s,0
t,8212,p,4,s,0
t,8277,p,4,s,0
t,8335,p,4,s,0
t,8424,p,4,s,0
t,8487,p,4,s,0
t,8552,p,4,s,0
t,8614,p,4,s,0
t,8671,p,4,s,0
