t,5,p,4092,s,0
t,68,p,4092,s,0
t,131,p,4092,s,0
t,193,p,4092,s,-50
t,255,p,4092,s,0
t,318,p,4092,s,0
t,379,p,4093,s,0
t,442,p,3,s,100
t,503,p,12,s,150
t,565,p,26,s,300
t,627,p,47,s,350
t,688,p,75,s,500
t,750,p,109,s,550
t,812,p,147,s,600
t,874,p,192,s,700
t,938,p,245,s,850
t,999,p,302,s,900
t,1064,p,367,s,1050
t,1124,p,438,s,1200
t,1185,p,513,s,1250
t,1248,p,597,s,1350
t,1308,p,687,s,1450
t,1371,p,787,s,1600
t,1433,p,894,s,1700
t,1495,p,1010,s,1900
t,1556,p,1134,s,2050
t,1619,p,1268,s,2150
t,1681,p,1408,s,2200
t,1745,p,1560,s,2350
t,1806,p,1719,s,2600
t,1868,p,1888,s,2750
t,1931,p,2071,s,2900
t,1992,p,2259,s,3150
t,2055,p,2461,s,3200
t,2116,p,2661,s,3300
t,2179,p,2871,s,3300
t,2288,p,3255,s,3550
t,2352,p,3493,s,3700
t,2411,p,3717,s,3700
t,2473,p,3953,s,3750
t,2535,p,105,s,3900
t,2598,p,353,s,3950
t,2659,p,599,s,3950
t,2721,p,858,s,4000
t,2785,p,1121,s,4100
t,2845,p,1380,s,4300
t,2908,p,1649,s,4100
t,2971,p,1915,s,4250
t,3034,p,2197,s,4400
t,3095,p,2470,s,4450
t,3155,p,2743,s,4500
t,3219,p,3028,s,4400
t,3281,p,3311,s,4550
t,3344,p,3604,s,4600
t,3405,p,3883,s,4600
t,3467,p,75,s,4500
t,3530,p,368,s,4650
t,3591,p,660,s,4650
t,3653,p,954,s,4750
t,3716,p,1249,s,4700
t,3777,p,1539,s,4800
t,3838,p,1838,s,4700
t,3902,p,2136,s,4600
t,3965,p,2444,s,4850
t,4027,p,2747,s,4850
t,4089,p,3050,s,4750
t,4150,p,3344,s,4800
t,4212,p,3649,s,4900
t,4274,p,3957,s,4800
t,4338,p,173,s,4750
t,4401,p,480,s,4800
t,4463,p,786,s,4850
t,4527,p,1094,s,4900
t,4589,p,1404,s,5000
t,4652,p,1713,s,4900
t,4714,p,2027,s,4850
t,4777,p,2333,s,4850
t,4838,p,2637,s,4900
t,4901,p,2951,s,4850
t,4963,p,3257,s,5050
t,5025,p,3570,s,4950
t,5087,p,3877,s,5000
t,5149,p,91,s,4950
t,5211,p,404,s,4950
t,5271,p,706,s,5000
t,5333,p,1014,s,4800
t,5395,p,1323,s,4900
t,5459,p,1641,s,5000
t,5521,p,1952,s,5050
t,5583,p,2266,s,5050
t,5645,p,2574,s,4950
t,5707,p,2887,s,5000
t,5768,p,3190,s,4950
t,5832,p,3514,s,4950
t,5892,p,3820,s,5000
t,5954,p,35,s,4950
t,6017,p,351,s,5000
t,6080,p,669,s,5000
t,6141,p,975,s,4950
