t,5,p,28675,s,0
t,65,p,28591,s,1200
t,122,p,28313,s,5000
t,179,p,28022,s,5000
t,238,p,27725,s,5000
t,301,p,27402,s,5050
t,359,p,27105,s,5000
t,423,p,26785,s,5000
t,481,p,26492,s,5000
t,538,p,26202,s,4900
t,596,p,25910,s,5050
t,653,p,25622,s,5000
t,710,p,25329,s,5000
t,768,p,25040,s,4900
t,833,p,24712,s,5000
t,896,p,24391,s,5050
t,953,p,24107,s,4900
t,1010,p,23816,s,5150
t,1072,p,23503,s,5000
t,1137,p,23178,s,5050
t,1197,p,22869,s,5000
t,1260,p,22551,s,4950
t,1320,p,22245,s,5100
t,1383,p,21933,s,5000
t,1443,p,21621,s,4950
t,1505,p,21311,s,5050
t,1567,p,21001,s,5100
t,1630,p,20682,s,4900
t,1692,p,20367,s,5050
t,1754,p,20054,s,4950
t,1815,p,19743,s,5000
t,1878,p,19421,s,5150
t,1942,p,19107,s,5000
t,2051,p,18551,s,5100
t,2114,p,18230,s,5000
t,2177,p,17910,s,4900
t,2238,p,17607,s,5050
t,2299,p,17297,s,5050
t,2362,p,16976,s,5000
t,2424,p,16660,s,5000
t,2487,p,16348,s,4800
t,2549,p,16032,s,5050
t,2610,p,15721,s,5050
t,2673,p,15403,s,4900
t,2735,p,15089,s,5100
t,2795,p,14782,s,4950
t,2859,p,14464,s,5000
t,2921,p,14145,s,5050
t,2983,p,13836,s,4950
t,3042,p,13536,s,5000
t,3108,p,13209,s,5000
t,3173,p,12870,s,5050
t,3244,p,12516,s,5000
t,3301,p,12228,s,4950
t,3370,p,11880,s,5050
t,3428,p,11587,s,4950
t,3484,p,11302,s,5000
t,3542,p,11006,s,4950
t,3598,p,10720,s,5000
t,3655,p,10438,s,5000
t,3720,p,10107,s,5000
t,3778,p,9815,s,5100
t,3836,p,9522,s,5050
t,3897,p,9211,s,5000
t,3955,p,8921,s,4950
t,4014,p,8621,s,5100
t,4079,p,8292,s,5000
t,4135,p,8007,s,4900
t,4192,p,7721,s,5050
t,4256,p,7398,s,5050
t,4314,p,7102,s,4950
t,4378,p,6775,s,5000
t,4434,p,6496,s,5050
t,4489,p,6216,s,5000
t,4554,p,5893,s,4900
t,4612,p,5591,s,5050
t,4677,p,5267,s,4950
t,4736,p,4971,s,5100
t,4793,p,4675,s,5000
t,4850,p,4391,s,5000
t,4914,p,4066,s,5000
t,4972,p,3771,s,5050
t,5042,p,3415,s,5000
t,5104,p,3103,s,4950
t,5167,p,2787,s,4950
t,5230,p,2466,s,5050
t,5292,p,2156,s,5050
t,5355,p,1835,s,5000
t,5418,p,1524,s,4950
t,5479,p,1212,s,5150
t,5542,p,887,s,5000
t,5605,p,569,s,5150
t,5668,p,251,s,4950
t,5728,p,17,s,3450
t,5792,p,3,s,0
t,5854,p,3,s,0
t,5914,p,3,s,0
t,5977,p,3,s,0
t,6038,p,3,s,0
t,6102,p,3,s,0
t,6162,p,3,s,0
t,6223,p,3,s,0
t,6284,p,3,s,0
t,6346,p,3,s,0
t,6408,p,3,s,0
