t,5,p,28675,s,0
t,64,p,28669,s,150
t,122,p,28647,s,400
t,186,p,28603,s,700
t,243,p,28545,s,1050
t,302,p,28467,s,1300
t,364,p,28367,s,1650
t,421,p,28257,s,1950
t,479,p,28129,s,2300
t,534,p,27991,s,2600
t,603,p,27793,s,2850
t,661,p,27611,s,3100
t,718,p,27415,s,3500
t,782,p,27172,s,3750
t,839,p,26942,s,4000
t,897,p,26690,s,4350
t,953,p,26425,s,4600
t,1021,p,26092,s,5000
t,1085,p,25767,s,4950
t,1142,p,25476,s,5000
t,1198,p,25192,s,5000
t,1256,p,24900,s,5100
t,1315,p,24602,s,4900
t,1371,p,24316,s,5050
t,1434,p,23997,s,5000
t,1503,p,23649,s,5000
t,1570,p,23306,s,5100
t,1639,p,22966,s,5000
t,1703,p,22636,s,5000
t,1760,p,22347,s,4950
t,1825,p,22022,s,5100
t,1884,p,21722,s,5050
t,1944,p,21420,s,5000
t,2054,p,20860,s,5050
t,2119,p,20531,s,5000
t,2177,p,20242,s,5000
t,2242,p,19912,s,5000
t,2302,p,19608,s,4950
t,2360,p,19317,s,4950
t,2417,p,19026,s,5000
t,2477,p,18721,s,5000
t,2573,p,18239,s,5000
t,2640,p,17898,s,4900
t,2696,p,17618,s,5100
t,2762,p,17277,s,4950
t,2832,p,16925,s,5150
t,2890,p,16635,s,5000
t,2955,p,16301,s,4950
t,3015,p,16006,s,5100
t,3076,p,15692,s,5050
t,3135,p,15391,s,4950
t,3192,p,15102,s,5000
t,3260,p,14762,s,5000
t,3321,p,14452,s,5000
t,3380,p,14150,s,5050
t,3446,p,13826,s,4900
t,3508,p,13508,s,4950
t,3569,p,13196,s,5100
t,3639,p,12842,s,5000
t,3695,p,12554,s,5050
t,3753,p,12273,s,4950
t,3822,p,11916,s,4950
t,3919,p,11429,s,4950
t,3982,p,11110,s,5150
t,4039,p,10821,s,4950
t,4095,p,10538,s,5050
t,4154,p,10241,s,5150
t,4211,p,9950,s,5000
t,4275,p,9625,s,5000
t,4349,p,9253,s,4950
t,4412,p,8930,s,5100
t,4468,p,8650,s,5100
t,4528,p,8346,s,4900
t,4591,p,8026,s,5000
t,4648,p,7742,s,5000
t,4707,p,7441,s,5050
t,4772,p,7111,s,4900
t,4830,p,6815,s,5050
t,4888,p,6521,s,5000
t,4948,p,6223,s,4900
t,5013,p,5889,s,5000
t,5070,p,5602,s,5000
t,5135,p,5276,s,4950
t,5200,p,4946,s,5050
t,5291,p,4484,s,5100
t,5348,p,4197,s,5000
t,5407,p,3901,s,4900
t,5463,p,3616,s,4950
t,5525,p,3308,s,5050
t,5590,p,2976,s,5100
t,5655,p,2645,s,5000
t,5721,p,2309,s,4900
t,5795,p,1974,s,4550
t,5865,p,1666,s,4200
t,5931,p,1407,s,3900
t,5987,p,1203,s,3450
t,6051,p,988,s,3250
t,6116,p,791,s,2900
t,6180,p,620,s,2550
t,6246,p,468,s,2200
t,6309,p,339,s,1900
t,6375,p,229,s,1700
t,6432,p,150,s,1350
t,6490,p,88,s,1050
t,6549,p,41,s,750
t,6650,p,4,s,200
t,6716,p,3,s,50
t,6781,p,3,s,0
t,6848,p,3,s,0
t,6906,p,3,s,0
t,6965,p,3,s,0
t,7025,p,3,s,0
t,7081,p,3,s,0
t,7145,p,3,s,0
